lower_bound,upper_bound,window_id,group_idx
6,162,0,655
2588,2752,1,656
7570,7694,2,254
14110,14234,3,254
15277,15477,4,657
15586,15845,5,658
15934,16326,6,659
17212,17370,7,660
20623,20779,8,661
21349,21627,9,662
21816,21972,10,663
23013,23171,11,664
24402,24562,12,665
24744,24902,13,666
25170,25334,14,667
42707,42867,15,668
43146,43302,16,669
43731,43902,17,670
44042,44569,18,671
44604,44913,19,672
45149,45432,20,673
46969,47125,21,674
47908,48064,22,675
48125,48307,23,676
48439,48595,24,677
77491,77615,25,0
83695,83819,26,0
156913,157037,27,0
341082,341206,28,0
471660,471784,29,0
475996,476120,30,121
488047,488171,31,0
518647,518771,32,0
581265,581389,33,121
610347,610471,34,0
635553,635677,35,14
799708,799832,36,0
816267,816391,37,30
817763,817887,38,0
824476,824600,39,0
913977,914101,40,0
1023829,1023953,41,0
1059783,1059907,42,0
1063859,1063983,43,0
1122645,1122769,44,44
1128424,1128548,45,0
1136030,1136154,46,0
1201474,1201598,47,0
1206891,1207015,48,0
1248861,1248985,49,0
1253334,1253458,50,14
1254657,1254781,51,0
1289453,1289577,52,50
1330909,1331033,53,0
1332129,1332253,54,0
1337397,1337521,55,0
1355365,1355489,56,0
1361340,1361464,57,0
1365145,1365269,58,0
1368889,1369013,59,0
1376068,1376192,60,0
1388101,1388225,61,0
1399170,1399402,62,0
1401602,1401726,63,0
1424376,1424603,64,0
1453316,1453440,65,0
1480846,1480970,66,0
1490811,1490935,67,0
1504119,1504243,68,45
1512853,1512977,69,0
1518836,1518960,70,0
1519172,1519296,71,0
1526546,1526670,72,0
1532969,1533093,73,0
1538587,1538711,74,0
1546971,1547095,75,0
1567571,1567695,76,30
1577360,1577484,77,122
1579740,1579864,78,0
1595085,1595209,79,0
1605409,1605533,80,0
1619082,1619206,81,50
1648346,1648470,82,44
1649771,1649895,83,0
1674110,1674234,84,45
1683270,1683394,85,44
1688224,1688348,86,0
1712271,1712395,87,0
1717914,1718038,88,0
1728184,1728308,89,155
1743781,1743953,90,0
1770976,1771100,91,0
1779811,1779935,92,0
1827712,1827836,93,0
1850477,1850601,94,155
1857765,1857992,95,0
1870407,1870531,96,14
1879758,1879965,97,0
1880951,1881075,98,0
1894416,1894540,99,0
1908442,1908566,100,0
1909525,1909649,101,0
1921571,1921695,102,30
1939047,1939171,103,0
