lower_bound,upper_bound,window_id,group_idx
281,437,0,727
2896,3054,1,728
3458,3746,2,729
3880,4053,3,730
24345,24503,4,731
33450,34097,5,732
34121,34308,6,733
34355,34516,7,734
34699,34855,8,735
34917,35077,9,736
35211,35367,10,737
35523,35686,11,738
161025,161149,12,1
161410,161534,13,1
161631,161755,14,1
162173,162297,15,1
163648,163799,16,1
194516,194640,17,1
195017,195141,18,1
195771,195895,19,1
196045,196169,20,91
196433,196557,21,1
305736,305860,22,186
322882,323006,23,1
323313,323437,24,1
331444,331568,25,1
331806,331930,26,1
332098,332222,27,1
332388,332512,28,1
332705,332829,29,282
332981,333105,30,1
334145,334269,31,1
335439,335743,32,1
336217,336341,33,1
336354,336478,34,1
336716,336840,35,3
337916,338040,36,3
338158,338282,37,3
338409,338533,38,187
339944,340068,39,1
348224,348348,40,1
348452,348576,41,1
348699,348823,42,1
348827,348951,43,110
348997,349121,44,1
355178,355302,45,1
355332,355456,46,1
355828,355952,47,1
356229,356353,48,1
749616,749812,49,3
750067,750191,50,3
750279,750403,51,3
750701,750825,52,3
751138,751262,53,1
753115,753239,54,1
811561,811685,55,283
813229,813353,56,1
813651,813775,57,1
814096,814220,58,1
814349,814473,59,1
815535,815659,60,1
815842,815966,61,1
816276,816400,62,1
817022,817146,63,1
817365,817489,64,284
835504,835628,65,1
1292333,1292457,66,1
1295285,1295409,67,3
1295585,1295709,68,1
1295807,1295931,69,1
1296125,1296249,70,3
1296309,1296554,71,3
1297137,1297261,72,1
1297968,1298176,73,1
1298696,1298820,74,1
1298903,1299027,75,3
1299387,1299511,76,91
1299969,1300097,77,1
1304048,1304172,78,1
1304632,1304756,79,1
1312472,1312596,80,188
1313142,1313266,81,1
1313442,1313566,82,1
1314119,1314243,83,1
1314463,1314587,84,1
1314645,1314769,85,1
1315341,1315465,86,1
1315842,1315966,87,1
1316360,1316514,88,1
1317573,1317697,89,1
1317782,1317906,90,1
1322065,1322189,91,1
1322261,1322385,92,1
1322471,1322595,93,1
1322683,1322807,94,1
1322887,1323107,95,1
1324096,1324220,96,1
1325213,1325337,97,1
1326319,1326443,98,1
1326564,1326688,99,1
1327749,1327873,100,1
1328833,1328957,101,1
1330048,1330172,102,1
1330276,1330400,103,1
1332047,1332171,104,1
1332583,1332707,105,1
1333035,1333159,106,1
1333597,1333721,107,3
1334516,1334640,108,1
1335743,1335867,109,1
1336246,1336370,110,1
1345766,1345890,111,1
1351937,1352061,112,1
1352745,1352869,113,1
1424217,1424353,114,1
1424693,1424817,115,1
1424914,1425038,116,3
1425344,1425468,117,285
1425596,1425720,118,46
1426007,1426131,119,189
1426187,1426311,120,3
1684429,1684553,121,10
1733951,1734075,122,10
1904530,1904654,123,10
1932884,1933008,124,10
2027157,2027281,125,10
2094769,2094893,126,10
2241506,2241630,127,10
2395106,2395230,128,1
2395399,2395523,129,1
2396001,2396125,130,1
2396924,2397048,131,1
2397066,2397190,132,1
2443323,2443447,133,1
2655488,2655612,134,286
2742468,2742679,135,10
3038051,3038175,136,10
3195663,3195787,137,190
