Index1,Index2,peak_cc,peak_mad_mult,peak_width,peak_prominence,win_id_1,win_id_2,group_idx
85,117,0.999975681305,34.051791957,88.6928571429,2.36630439758e-05,0,0,229
117,85,0.999975681305,34.051791957,88.6928571429,2.36630439758e-05,0,0,229
2070,2038,0.999998569489,34.0525713596,83.0,1.19209289551e-07,1,1,28
2124,2502,0.999998927116,34.0525835377,2121.82260404,0.0500819087029,1,2,28
5647,5615,0.999999940395,34.0526180425,89.0,5.96046447754e-08,3,3,230
17770,17808,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,4,4,231
17808,17770,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,4,4,231
17826,17864,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,4,4,231
17829,17867,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,4,4,231
17846,17808,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,4,4,231
17864,17826,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,4,4,231
17867,17829,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,4,4,231
18281,18227,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,5,5,232
19375,19427,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,6,6,233
19414,19462,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,6,6,233
19426,19474,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,6,6,233
19430,19376,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,6,6,233
19461,19425,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,6,6,233
19473,19425,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,6,6,233
19480,19424,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,6,6,233
20856,20890,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,7,7,234
20890,20856,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,7,7,234
21416,21450,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,8,8,235
21481,21447,0.999999940395,34.0526180425,7140.26168462,0.0436707735062,8,8,235
