lower_bound,upper_bound,window_id,group_idx
2525,2681,0,38
3740,3898,1,39
9422,9629,2,40
9737,9893,3,41
24205,24329,4,14
27039,27163,5,14
40841,41001,6,42
42135,42319,7,43
42619,42791,8,44
42988,43150,9,45
44478,44634,10,46
45090,45246,11,47
46608,46732,12,15
47534,47690,13,48
48584,48768,14,49
49049,49173,15,0
49251,49545,16,0
50609,50733,17,0
50848,50972,18,0
51134,51258,19,0
51309,51437,20,0
51506,51630,21,0
52319,52443,22,0
52741,52865,23,0
54075,54225,24,0
54273,54397,25,0
55160,55302,26,0
55540,55664,27,0
56256,56380,28,0
56719,56843,29,0
57662,57786,30,0
57792,57916,31,0
58014,58138,32,0
58659,58783,33,0
59838,59962,34,0
60588,60751,35,0
61936,62179,36,0
62961,63085,37,0
64187,64311,38,0
64358,64485,39,0
65522,65646,40,0
65916,66040,41,16
66045,66169,42,0
67652,67776,43,0
68066,68190,44,0
68932,69146,45,0
69225,69349,46,0
69450,69574,47,0
69975,70099,48,3
70337,70461,49,0
70946,71070,50,0
71338,71462,51,0
71729,71853,52,0
72417,72541,53,0
72850,73055,54,0
73263,73387,55,0
73773,73897,56,0
74775,74899,57,0
76824,76948,58,0
77560,77722,59,0
77950,78074,60,0
78437,78561,61,0
78617,78741,62,0
79171,79398,63,0
79493,79617,64,0
80092,80216,65,0
82862,82986,66,0
84483,84726,67,0
84783,84907,68,0
85137,85261,69,0
85307,85475,70,0
86013,86137,71,0
87397,87521,72,0
88653,88777,73,0
88849,89006,74,0
89749,89873,75,0
90334,90458,76,0
90502,90626,77,17
90795,90919,78,0
91090,91214,79,0
91314,91438,80,0
92211,92341,81,0
92660,92805,82,0
93824,93948,83,0
95193,95458,84,0
95617,95741,85,0
95805,95929,86,0
96505,96899,87,0
98491,98615,88,0
98841,99062,89,0
99692,99816,90,0
100067,100299,91,0
100403,100527,92,0
100903,101027,93,0
101034,101158,94,0
101249,101438,95,0
102147,102383,96,0
103432,103556,97,0
103730,103854,98,0
104141,104265,99,0
106288,106412,100,0
107628,107752,101,0
108270,108394,102,0
109015,109139,103,0
110032,110243,104,0
111056,111360,105,0
111445,111569,106,0
112161,112285,107,0
114301,114425,108,0
115151,115275,109,0
115280,115445,110,0
116914,117054,111,0
117059,117183,112,0
117188,117312,113,0
117799,117923,114,0
118272,118396,115,0
118838,118962,116,0
119118,119284,117,0
119435,119701,118,0
119958,120082,119,0
120942,121066,120,0
121410,121696,121,0
121760,121884,122,0
122267,122391,123,0
122974,123098,124,0
123940,124201,125,0
124367,124491,126,0
125685,125809,127,0
125942,126066,128,0
126308,126473,129,0
126497,126700,130,0
126947,127071,131,0
128155,128279,132,0
128833,128957,133,0
129338,129462,134,0
130583,130707,135,0
131702,131826,136,0
133305,133429,137,0
133993,134117,138,0
134948,135072,139,0
135334,135458,140,0
135804,135928,141,0
136153,136277,142,0
138086,138226,143,0
138284,138408,144,0
138581,138705,145,0
139550,139715,146,0
139828,139952,147,0
141752,141876,148,0
142948,143072,149,0
143212,143350,150,0
143389,143513,151,0
145943,146100,152,0
146264,146388,153,0
146561,146685,154,0
146958,147082,155,0
147087,147218,156,0
147314,147438,157,0
147562,147785,158,0
149305,149429,159,0
149642,149766,160,0
150406,150530,161,0
150627,150826,162,0
151290,151414,163,0
151662,151786,164,0
152534,152658,165,0
152753,152877,166,0
153315,153466,167,0
153505,153629,168,0
153851,153975,169,0
154166,154290,170,0
155407,155531,171,0
156493,156617,172,0
156837,156961,173,0
157462,157654,174,0
157688,157862,175,0
158708,158832,176,0
158996,159120,177,0
159191,159315,178,0
159381,159505,179,0
159564,159688,180,0
159870,159994,181,0
161117,161241,182,0
161452,161576,183,0
161926,162050,184,0
162987,163111,185,0
163391,163515,186,0
163976,164100,187,0
165325,165449,188,0
166699,166823,189,0
167952,168076,190,0
169338,169462,191,0
169785,169909,192,0
170325,170449,193,0
170682,170806,194,0
171407,171619,195,0
172392,172516,196,0
172969,173093,197,0
174059,174216,198,0
174337,174527,199,0
175665,175789,200,0
175967,176160,201,0
176406,176558,202,0
177332,177478,203,0
178424,178629,204,0
178910,179034,205,0
179338,179500,206,0
180223,180503,207,0
180667,180791,208,0
181938,182062,209,0
182067,182191,210,0
182960,183084,211,0
184369,184493,212,0
184624,184748,213,0
184973,185097,214,0
185492,185616,215,0
185751,185875,216,0
186636,186760,217,0
187068,187192,218,0
187282,187406,219,0
187816,188034,220,0
188300,188424,221,0
188528,188652,222,0
188770,188894,223,0
189797,189921,224,0
190143,190267,225,0
190638,190762,226,0
191767,191891,227,0
192202,192459,228,0
193934,194058,229,0
194571,194695,230,0
194888,195012,231,0
195215,195339,232,0
195933,196057,233,0
196589,196713,234,0
197243,197367,235,0
198525,198869,236,0
198884,199008,237,0
201684,201853,238,0
202024,202148,239,0
202760,202884,240,0
203261,203385,241,0
203472,203596,242,0
203629,203753,243,0
204264,204388,244,0
204446,204570,245,0
205360,205484,246,0
205792,205916,247,0
205997,206121,248,0
206380,206626,249,0
206853,206977,250,0
207003,207127,251,0
207784,207908,252,0
208286,208410,253,0
209046,209251,254,0
209313,209437,255,0
210313,210437,256,0
210834,210958,257,0
211007,211131,258,0
211243,211367,259,18
212009,212133,260,0
212849,212973,261,0
213638,213762,262,0
214294,214418,263,0
214579,214703,264,0
215476,215600,265,0
217816,217940,266,0
218062,218186,267,0
219003,219407,268,0
219585,219709,269,0
220658,220782,270,0
221002,221126,271,0
221735,221948,272,0
224329,224453,273,0
224780,224904,274,0
225463,225587,275,0
226293,226417,276,0
226733,226974,277,0
227884,228008,278,0
228134,228258,279,0
228307,228431,280,0
228572,228696,281,0
229427,229572,282,0
229868,230073,283,0
231259,231383,284,0
232793,232917,285,0
233550,233674,286,0
233964,234088,287,0
235231,235462,288,0
235637,235761,289,0
236331,236455,290,0
236831,237051,291,0
237550,237674,292,0
237890,238014,293,0
238196,238320,294,0
239491,239845,295,0
239980,240183,296,0
241502,241626,297,0
241907,242031,298,0
242205,242360,299,0
243712,243836,300,0
244001,244125,301,0
245048,245172,302,0
245258,245382,303,0
246558,246682,304,0
246719,246843,305,0
247326,247550,306,0
247692,247816,307,0
248044,248168,308,0
249064,249188,309,0
249684,249808,310,0
249819,249943,311,0
250116,250240,312,0
250353,250554,313,0
251019,251143,314,0
252379,252503,315,0
254815,254939,316,0
255341,255465,317,0
255689,255813,318,0
255962,256086,319,0
256617,256741,320,0
256920,257044,321,0
257426,257640,322,0
258164,258288,323,0
260077,260201,324,0
260492,260616,325,0
260929,261053,326,0
261401,261525,327,0
262371,262495,328,0
262943,263067,329,0
264189,264313,330,0
265937,266061,331,0
266613,266737,332,0
267133,267358,333,0
267738,267909,334,0
269002,269126,335,0
269927,270051,336,0
271133,271257,337,0
271675,271799,338,0
272766,272890,339,0
273456,273580,340,0
274046,274273,341,0
274739,274863,342,0
275097,275221,343,0
275484,275608,344,1
276537,276714,345,0
276950,277074,346,0
278194,278318,347,0
280079,280359,348,0
280569,280693,349,0
280747,280871,350,0
281034,281158,351,0
281392,281516,352,0
281952,282076,353,0
282181,282305,354,0
282982,283106,355,0
283148,283272,356,0
283606,283730,357,0
284416,284560,358,0
284702,284826,359,0
285187,285311,360,0
285633,285856,361,0
286139,286263,362,0
286584,286734,363,0
286957,287081,364,0
287619,287743,365,0
288485,288664,366,0
290085,290209,367,0
290319,290443,368,0
290676,290800,369,0
291201,291325,370,0
291417,291541,371,0
292537,292661,372,0
293345,293469,373,0
293621,293745,374,0
293748,293872,375,0
293935,294059,376,0
295732,295856,377,0
296470,296594,378,0
296641,296765,379,0
296878,297002,380,0
297153,297277,381,0
297925,298049,382,0
298208,298357,383,0
298438,298562,384,0
298831,298955,385,0
300752,300893,386,0
302578,302732,387,0
302799,302923,388,0
303523,303647,389,0
303826,303950,390,0
304256,304491,391,0
305611,305735,392,0
306299,306423,393,0
307205,307329,394,0
308321,308445,395,0
309257,309474,396,0
309999,310123,397,0
310248,310372,398,0
310424,310548,399,0
310977,311101,400,0
312012,312450,401,0
312538,312662,402,0
313130,313254,403,0
313405,313529,404,0
313819,313943,405,0
314055,314179,406,0
315512,315636,407,0
315797,316268,408,0
317928,318149,409,0
318879,319003,410,0
319093,319378,411,0
319521,319710,412,0
319821,319945,413,0
320094,320218,414,0
320825,320949,415,0
321168,321292,416,0
321650,321874,417,0
322203,322327,418,0
322837,322961,419,0
323213,323399,420,0
323965,324089,421,0
324221,324562,422,0
326237,326516,423,0
327072,327401,424,0
328026,328150,425,0
328427,328551,426,0
328959,329083,427,0
329115,329239,428,0
329829,330011,429,0
332086,332210,430,0
332445,332569,431,0
333375,333499,432,0
333794,333918,433,0
335177,335312,434,0
335500,335624,435,0
335936,336060,436,0
336103,336305,437,0
337082,337328,438,0
338295,338419,439,0
338736,338860,440,0
339684,339808,441,0
340198,340322,442,0
340456,340588,443,0
340630,340754,444,0
341150,341274,445,0
342130,342254,446,0
342911,343035,447,0
343036,343306,448,0
343356,343480,449,0
343736,343860,450,0
343881,344005,451,0
344504,344628,452,0
344713,344837,453,0
345545,345669,454,0
345878,346002,455,0
346415,346539,456,0
347067,347191,457,0
347430,347554,458,0
348230,348354,459,0
348429,348553,460,0
348757,348881,461,0
350128,350252,462,0
350977,351101,463,0
352827,352951,464,0
353178,353302,465,0
353654,353778,466,0
355181,355310,467,0
358222,358346,468,0
358356,358480,469,0
358702,358826,470,0
358952,359076,471,0
360045,360169,472,0
360728,360852,473,0
362830,362954,474,0
363042,363173,475,0
363367,363491,476,0
363765,363889,477,0
364530,364654,478,0
365502,365687,479,0
367899,368023,480,0
368108,368232,481,0
369471,369595,482,1
369701,369825,483,0
369857,370081,484,0
370555,370679,485,0
370784,371000,486,0
371185,371309,487,0
371353,371477,488,0
371549,371673,489,0
371747,371871,490,0
372025,372360,491,0
373490,373651,492,0
373940,374064,493,0
374187,374311,494,0
374907,375031,495,0
375938,376062,496,0
376206,376330,497,0
377073,377197,498,0
377476,377600,499,0
377755,377879,500,0
377902,378026,501,0
378958,379082,502,0
379296,379420,503,0
379723,379847,504,0
380380,380633,505,0
380857,380981,506,0
381033,381157,507,0
381641,381765,508,0
381859,382115,509,0
382343,382467,510,0
383230,383363,511,0
385002,385126,512,0
385655,385779,513,0
386239,386363,514,0
386799,386923,515,0
387237,387361,516,0
387832,388063,517,0
388733,388857,518,0
389221,389345,519,0
389464,389733,520,0
390050,390174,521,0
390724,390900,522,0
391014,391233,523,0
391598,391722,524,0
391831,392121,525,0
392414,392621,526,0
392786,392910,527,0
393020,393237,528,0
393541,393665,529,0
393884,394008,530,0
394221,394415,531,0
394698,394822,532,0
395566,395706,533,0
395886,396010,534,0
396543,396667,535,0
396676,396800,536,0
397123,397247,537,0
397557,397681,538,0
398239,398550,539,0
398658,398782,540,0
399902,400093,541,0
400284,400408,542,0
400726,400850,543,0
401685,401918,544,0
402832,403076,545,0
403462,403586,546,0
403602,403726,547,0
403907,404031,548,0
404415,404539,549,0
405825,406007,550,0
406573,406697,551,0
407595,407781,552,0
407952,408076,553,0
408197,408394,554,0
409431,409634,555,0
410113,410254,556,0
410570,410694,557,0
410727,410851,558,0
411117,411241,559,0
411349,411473,560,0
411792,411916,561,0
411968,412154,562,0
412399,412523,563,0
412580,412704,564,0
412912,413036,565,0
413262,413681,566,0
414338,414462,567,0
414881,415005,568,0
415641,415765,569,0
416569,416693,570,0
417575,417699,571,0
418170,418294,572,0
419352,419476,573,0
420174,420394,574,0
421234,421358,575,0
421760,421918,576,0
422046,422170,577,0
422194,422369,578,0
422671,422795,579,0
423377,423547,580,0
423714,423838,581,0
424714,424838,582,0
424916,425040,583,0
425076,425200,584,0
425286,425410,585,0
425715,425853,586,0
426696,426820,587,0
427948,428072,588,0
428404,428528,589,0
428860,429114,590,0
429480,429604,591,0
430307,430431,592,0
431419,431543,593,0
431736,431866,594,0
432655,432781,595,0
433046,433170,596,0
433287,433411,597,0
433591,433715,598,0
434167,434348,599,0
434828,434959,600,0
435165,435289,601,0
435393,435571,602,0
436942,437171,603,0
437294,437418,604,0
437534,437658,605,0
437739,437863,606,0
438128,438252,607,0
438277,438401,608,0
439643,439794,609,0
440240,440364,610,0
440708,440832,611,0
441598,441722,612,0
442714,442838,613,0
443783,443907,614,0
444300,444424,615,0
445121,445343,616,0
445540,445664,617,0
446418,446544,618,0
446660,446784,619,0
447178,447302,620,0
447434,447558,621,0
447562,447795,622,0
448075,448199,623,0
448604,448728,624,0
449018,449142,625,0
449169,449293,626,0
449474,449598,627,0
449649,449773,628,0
450416,450540,629,0
451081,451228,630,0
451373,451497,631,0
451576,451700,632,0
452308,452432,633,1
453925,454049,634,0
454524,454648,635,0
454649,454791,636,0
455225,455349,637,0
457275,457399,638,0
458166,458290,639,0
458374,458498,640,0
459025,459149,641,0
459742,459866,642,0
460687,460811,643,0
462323,462447,644,0
462942,463066,645,0
463123,463328,646,0
463470,463594,647,0
464170,464340,648,0
464717,464841,649,0
464914,465038,650,0
465282,465406,651,0
465791,465915,652,0
466312,466457,653,0
466534,466658,654,0
467228,467583,655,0
467940,468064,656,0
468499,468623,657,0
469053,469378,658,0
469699,469823,659,0
470526,470650,660,0
471527,471651,661,0
471684,471850,662,0
471933,472057,663,0
472372,472496,664,0
473398,473527,665,0
473937,474061,666,0
474892,475016,667,0
475192,475316,668,0
475951,476075,669,0
476227,476351,670,0
476421,476545,671,0
476924,477048,672,0
477183,477307,673,0
477499,477695,674,0
478484,478608,675,0
478800,478924,676,0
479011,479135,677,0
479549,479673,678,0
479965,480089,679,0
480670,480794,680,0
481015,481139,681,0
481607,481801,682,0
481868,481992,683,0
482896,483020,684,0
485069,485416,685,0
485990,486114,686,0
486226,486350,687,0
486438,486562,688,0
486891,487015,689,0
487257,487381,690,0
487524,487648,691,0
488575,488699,692,0
489721,489912,693,0
489988,490112,694,9
490479,490716,695,0
491763,491912,696,0
492160,492284,697,0
492804,492928,698,0
493083,493207,699,0
493285,493409,700,0
493824,493948,701,0
494619,494743,702,0
495228,495352,703,0
495416,495634,704,0
496363,496487,705,0
496945,497069,706,0
497453,497577,707,0
498118,498393,708,0
498663,498932,709,0
498945,499069,710,0
499863,499987,711,0
500450,500574,712,0
500603,500818,713,0
501515,501639,714,0
501971,502182,715,0
503004,503128,716,0
503369,503543,717,0
504632,504809,718,0
505230,505354,719,0
505562,505686,720,0
505844,505968,721,0
506005,506129,722,0
506212,506424,723,0
506817,507086,724,0
507140,507308,725,0
508492,508616,726,0
508741,508865,727,19
508897,509021,728,0
510043,510277,729,0
510666,510799,730,0
510926,511050,731,0
511156,511280,732,0
511755,511991,733,0
512576,512700,734,0
513396,513520,735,0
514151,514275,736,0
514336,514460,737,0
514955,515079,738,0
515155,515542,739,0
518248,518372,740,0
520017,520141,741,0
520447,520571,742,0
521363,521487,743,0
521999,522123,744,0
523156,523280,745,0
526130,526254,746,0
526454,526671,747,0
526910,527034,748,0
527624,527748,749,0
528454,528648,750,0
528710,528834,751,0
529303,529498,752,0
529812,529936,753,0
531378,531502,754,0
531824,532150,755,0
532344,532468,756,0
534394,534518,757,0
534648,534772,758,0
535160,535355,759,0
535695,535819,760,0
535933,536057,761,0
536816,536940,762,0
537110,537234,763,0
538342,538717,764,0
539956,540080,765,0
540565,540689,766,0
540802,541012,767,0
541393,541517,768,0
541640,541813,769,0
542680,542804,770,0
543991,544115,771,0
544166,544489,772,0
545708,545832,773,0
546413,546537,774,0
546962,547115,775,0
547273,547397,776,0
548043,548167,777,0
548221,548345,778,0
550493,550724,779,0
551126,551250,780,0
552276,552400,781,0
552720,552844,782,0
554985,555109,783,0
555274,555398,784,0
555584,555872,785,0
556513,556637,786,0
556758,556882,787,0
557161,557285,788,0
559971,560095,789,0
560414,560538,790,0
560964,561118,791,0
561560,561684,792,0
561797,561921,793,0
562200,562324,794,0
562789,562913,795,0
563064,563233,796,0
563300,563607,797,0
564008,564132,798,20
564520,564644,799,0
564738,564862,800,0
564873,564997,801,0
565914,566057,802,0
566628,566752,803,0
567247,567371,804,0
568149,568373,805,0
568514,568646,806,0
568823,569083,807,0
569520,569644,808,0
570369,570493,809,0
570646,570770,810,0
570911,571035,811,0
571531,571655,812,0
571693,571817,813,0
571863,571987,814,0
572393,572517,815,0
573442,573566,816,0
573635,573769,817,0
573770,573909,818,0
574356,574514,819,0
574723,574894,820,0
575235,575359,821,0
575795,575919,822,0
576752,576876,823,0
577324,577448,824,0
578221,578345,825,0
578629,578753,826,0
579025,579149,827,0
580303,580427,828,0
580707,580831,829,0
580942,581066,830,0
581309,581520,831,0
582021,582145,832,0
582413,582537,833,0
582702,582826,834,0
583118,583242,835,0
583404,583528,836,0
583944,584068,837,0
584149,584387,838,0
584962,585086,839,0
585286,585410,840,0
585653,585777,841,0
586284,586408,842,0
587393,587517,843,0
588120,588244,844,0
588501,588625,845,0
589335,589459,846,0
590045,590169,847,0
590284,590408,848,0
590736,590860,849,1
591449,591573,850,0
592023,592210,851,0
592329,592453,852,0
592924,593048,853,0
593399,593560,854,0
593648,593933,855,0
594707,594831,856,0
594921,595045,857,0
595302,595426,858,0
596129,596253,859,0
596581,596823,860,0
598215,598339,861,0
598549,598673,862,0
598888,599118,863,0
599476,599600,864,0
601441,601565,865,0
601709,601833,866,0
602056,602180,867,0
602343,602467,868,0
603759,603883,869,0
604323,604447,870,0
604729,604881,871,0
605152,605276,872,0
605837,605961,873,0
606428,606556,874,0
606641,606765,875,0
608262,608386,876,0
609454,609670,877,0
610511,610635,878,0
610933,611149,879,0
611804,611928,880,0
612347,612471,881,0
613233,613357,882,0
614090,614214,883,0
615140,615349,884,0
615374,615498,885,0
615851,616001,886,0
616944,617068,887,0
617309,617433,888,0
617489,617613,889,1
617814,617938,890,0
618588,618712,891,21
618947,619071,892,0
619181,619305,893,0
620160,620284,894,0
621028,621261,895,0
621559,621683,896,0
621871,621995,897,0
622552,622676,898,0
623625,623749,899,0
624174,624298,900,0
624937,625061,901,0
625209,625333,902,0
625435,625559,903,0
625892,626016,904,0
626373,626497,905,0
626958,627082,906,0
627183,627307,907,0
627337,627489,908,0
627605,627729,909,0
627792,628199,910,0
628373,628497,911,0
628802,628926,912,0
629429,629553,913,0
629648,629907,914,0
629929,630053,915,0
630653,630777,916,0
631888,632012,917,0
632293,632417,918,0
633316,633440,919,0
633510,633634,920,0
633909,634033,921,0
634654,634844,922,0
635282,635406,923,0
636335,636563,924,0
636937,637061,925,0
638274,638398,926,0
639657,639781,927,0
640318,640531,928,0
641281,641405,929,0
642530,642654,930,0
642985,643115,931,0
643602,643726,932,0
644332,644456,933,0
645217,645452,934,0
645635,645759,935,0
646692,646816,936,0
646826,647015,937,0
647115,647239,938,0
647321,647445,939,0
647497,647717,940,0
649747,649871,941,0
650004,650128,942,0
650377,650501,943,0
