lower_bound,upper_bound,window_id,group_idx
4779,4935,0,28
5248,5754,1,29
7135,7461,2,30
8242,8398,3,31
8846,9150,4,32
10149,10323,5,33
10929,11089,6,34
11164,11506,7,35
11788,11961,8,36
12706,12862,9,37
13770,13926,10,38
15795,15951,11,39
16167,16323,12,40
16676,16832,13,41
17233,17389,14,42
18607,18763,15,43
19757,19915,16,44
24076,24200,17,8
27326,27450,18,9
49938,50062,19,8
509920,510044,20,0
511478,511602,21,0
537901,538025,22,0
538550,538674,23,0
539440,539564,24,10
607365,607489,25,0
621713,621837,26,0
639871,639995,27,0
701012,701136,28,11
708934,709058,29,0
709277,709401,30,0
709712,709836,31,0
709891,710216,32,0
710423,710547,33,0
710701,710825,34,0
711071,711195,35,0
712079,712203,36,0
712255,712379,37,0
712537,712661,38,0
713135,713259,39,0
713294,713418,40,0
713486,713610,41,0
713919,714043,42,0
714312,714436,43,12
715214,715338,44,0
716344,716468,45,12
716482,716760,46,0
717818,717942,47,0
718920,719044,48,0
720707,720831,49,0
721249,721373,50,0
1111914,1112038,51,0
1295098,1295280,52,0
1348460,1348634,53,0
1421404,1421529,54,0
1447038,1447162,55,0
1552016,1552140,56,0
1593784,1593908,57,0
1594060,1594184,58,0
1597297,1597421,59,0
1598059,1598183,60,0
1598250,1598374,61,0
1598864,1598988,62,0
1599933,1600057,63,0
1600261,1600601,64,0
1601705,1601829,65,0
1602903,1603027,66,0
1603032,1603156,67,0
1603731,1603858,68,0
1603870,1604198,69,0
1605409,1605533,70,0
1605673,1605797,71,0
1607629,1607753,72,0
1608630,1608754,73,0
1609287,1609411,74,0
1610571,1610695,75,0
1610907,1611031,76,0
1611463,1611587,77,0
1612119,1612243,78,0
1612832,1612956,79,0
1613052,1613176,80,0
1613577,1613701,81,0
1614092,1614216,82,0
1614441,1614565,83,0
1615010,1615134,84,0
1615281,1615405,85,0
1615663,1615787,86,0
1616842,1616966,87,0
1618214,1618338,88,0
1620280,1620404,89,0
1620704,1620828,90,1
1624636,1624760,91,0
2310443,2310567,92,0
2336435,2336559,93,0
2356343,2356467,94,0
2434601,2434725,95,2
2482210,2482341,96,0
2667709,2667833,97,3
3534133,3534257,98,1
4399388,4399512,99,0
5278816,5278940,100,0
5283060,5283302,101,0
5283438,5283562,102,0
5283835,5283959,103,0
5350613,5350737,104,0
5547448,5547572,105,0
5558547,5558671,106,0
5612477,5612653,107,0
5677599,5677830,108,0
5731954,5732148,109,0
5754815,5754939,110,0
5757838,5757962,111,0
5768713,5768837,112,0
5782579,5782804,113,0
5790146,5790270,114,0
5791271,5791395,115,0
5807577,5807790,116,0
5812550,5812674,117,0
5832614,5832738,118,0
5840395,5840519,119,0
5844002,5844126,120,0
5851462,5851586,121,0
5868376,5868500,122,0
5870069,5870193,123,0
5876037,5876161,124,0
5880480,5880604,125,0
5898983,5899184,126,0
5901127,5901251,127,0
5905462,5905586,128,0
5907836,5907960,129,0
5928713,5928837,130,0
5936656,5936780,131,0
5951956,5952080,132,0
5972458,5972582,133,0
5972684,5972855,134,0
5976893,5977017,135,0
5984067,5984191,136,0
5988562,5988686,137,0
5993385,5993520,138,0
6014397,6014521,139,0
6021640,6021764,140,0
6023222,6023407,141,0
6026275,6026399,142,0
6045553,6045677,143,0
6091873,6092045,144,0
6094632,6094756,145,0
6096719,6096844,146,0
6105498,6105622,147,0
6110738,6110862,148,0
6111896,6112020,149,0
6127526,6127650,150,0
6162468,6162592,151,13
6172500,6172624,152,0
6172813,6173006,153,0
6175011,6175135,154,0
6202160,6202284,155,0
6211883,6212007,156,0
6225522,6225646,157,0
6242022,6242146,158,0
6242239,6242363,159,0
6247557,6247778,160,0
6261632,6261756,161,0
6270695,6270819,162,0
6287670,6287794,163,0
6296179,6296303,164,0
6297730,6297854,165,14
6352362,6352486,166,0
6355734,6355858,167,0
6368999,6369123,168,0
6371797,6371964,169,0
6404511,6404635,170,0
6405318,6405442,171,0
6412836,6412960,172,0
6456200,6456324,173,0
6459966,6460090,174,0
6463325,6463449,175,0
6466218,6466342,176,0
6473504,6473628,177,0
6492015,6492139,178,0
6498270,6498394,179,0
6513378,6513502,180,0
6528945,6529069,181,0
6544870,6544994,182,0
6570695,6570819,183,0
6647697,6647821,184,0
6649412,6649553,185,3
6658723,6658847,186,0
6662007,6662191,187,0
6692439,6692697,188,0
6706369,6706607,189,0
6719654,6719802,190,0
6796528,6796652,191,0
7043974,7044174,192,0
7091700,7091934,193,0
7212825,7213180,194,0
7233729,7233940,195,0
7283384,7283604,196,0
7287472,7287631,197,2
7303531,7303655,198,2
7310743,7310867,199,4
7316232,7316393,200,2
7322435,7322605,201,2
7334668,7334792,202,2
8004612,8004786,203,0
8706040,8706164,204,0
8795212,8795336,205,0
8891275,8891399,206,0
8946399,8946523,207,15
9118511,9118635,208,0
9123719,9123843,209,0
9593622,9593746,210,0
9598191,9598315,211,0
9885275,9885399,212,0
9942939,9943063,213,0
9988381,9988505,214,0
10391830,10391954,215,16
10603431,10603555,216,0
10967194,10967318,217,0
11118855,11118979,218,0
11119155,11119279,219,0
11119755,11119879,220,0
11120207,11120331,221,0
11120393,11120665,222,0
11120771,11120899,223,1
11121079,11121257,224,1
11121467,11121591,225,0
11121868,11122003,226,0
11122146,11122270,227,1
11122284,11122408,228,0
11124783,11124907,229,0
11183425,11183549,230,0
11328627,11328751,231,0
11563744,11563868,232,4
11713821,11713945,233,9
11749604,11749728,234,0
12050703,12050827,235,0
12142662,12142786,236,0
12344029,12344153,237,0
12390843,12390967,238,0
12391155,12391279,239,0
12440746,12440870,240,0
12441543,12441667,241,0
12443105,12443229,242,3
12689496,12689620,243,1
12691879,12692003,244,5
12692400,12692524,245,1
12692868,12693152,246,0
12693473,12693644,247,0
12694010,12694248,248,1
12694659,12694947,249,0
12695246,12695370,250,0
12695526,12695650,251,0
12696006,12696238,252,0
12696467,12696615,253,0
12696910,12697034,254,0
12697315,12697439,255,0
12703930,12704054,256,0
12723011,12723135,257,6
12723600,12723724,258,0
12863184,12863308,259,0
12864469,12864593,260,0
13027213,13027337,261,0
13029247,13029371,262,0
13036071,13036195,263,0
13048470,13048594,264,0
13052040,13052164,265,0
13052533,13052657,266,0
13062782,13062925,267,0
13062992,13063116,268,0
13064300,13064424,269,0
13065679,13065803,270,0
13065841,13065965,271,17
13066045,13066169,272,0
13066676,13066800,273,0
13067067,13067191,274,1
13067316,13067440,275,0
13067778,13067902,276,1
13068056,13068427,277,0
13068541,13068727,278,0
13069115,13069239,279,10
13069272,13069396,280,1
13069494,13069714,281,1
13069906,13070339,282,0
13070597,13070721,283,0
13070998,13071122,284,1
13071360,13071584,285,0
13071748,13071872,286,0
13071997,13072121,287,0
13073246,13073370,288,0
13074515,13074639,289,0
13075562,13075686,290,0
13078472,13078596,291,0
13078714,13078838,292,0
13079411,13079535,293,0
