lower_bound,upper_bound,window_id,group_idx
280,436,0,131
45227,45383,1,132
99462,99586,2,35
99953,100077,3,36
100113,100237,4,37
100404,100528,5,38
100656,100795,6,39
100871,100995,7,40
101062,101186,8,41
101635,101759,9,42
102039,102163,10,43
102267,102391,11,44
102663,102787,12,45
102956,103080,13,46
103210,103334,14,47
103511,103635,15,48
103773,103897,16,49
104202,104326,17,50
104744,104868,18,51
104921,105045,19,52
105253,105377,20,53
105737,105861,21,54
106095,106219,22,55
106278,106402,23,56
106625,106749,24,57
106798,106922,25,58
106962,107086,26,35
107453,107577,27,36
107613,107737,28,37
107904,108028,29,38
108156,108295,30,39
108371,108495,31,40
108562,108686,32,41
109135,109259,33,42
109539,109663,34,43
109767,109891,35,44
110163,110287,36,45
110456,110580,37,46
110710,110834,38,47
111011,111135,39,48
111273,111397,40,49
111702,111826,41,50
112244,112368,42,51
112421,112545,43,52
112753,112877,44,53
113237,113361,45,54
113595,113719,46,55
113778,113902,47,56
114125,114249,48,57
114298,114422,49,58
299393,299517,50,0
560222,560346,51,0
564223,564347,52,0
905536,905660,53,0
905781,905905,54,0
906516,906640,55,0
906951,907075,56,0
907310,907434,57,0
908266,908390,58,0
908629,908753,59,0
909107,909251,60,0
909302,909426,61,0
909653,909777,62,0
910291,910464,63,0
910871,910995,64,0
913759,913883,65,0
914591,914715,66,0
914798,914922,67,0
917224,917348,68,0
1265321,1265445,69,0
1266521,1266645,70,0
1278292,1278416,71,0
1811145,1811269,72,0
1812708,1812832,73,0
1814287,1814411,74,0
1815878,1816002,75,0
1816703,1816827,76,0
1816909,1817146,77,0
1817613,1817737,78,0
1818211,1818335,79,0
1818895,1819019,80,0
1819229,1819353,81,0
1820429,1820596,82,0
1820877,1821009,83,0
1821257,1821381,84,0
1821686,1821810,85,9
1822637,1822761,86,0
1823588,1823712,87,0
1823902,1824026,88,0
1824153,1824277,89,0
1824509,1824633,90,0
1824650,1824774,91,59
1824859,1825152,92,0
1825325,1825449,93,0
1826034,1826158,94,0
1826252,1826376,95,9
1826545,1826903,96,0
1826963,1827087,97,0
1827469,1827620,98,0
1827978,1828102,99,0
1828483,1829145,100,0
1829203,1829801,101,0
1829995,1830165,102,0
1830547,1830739,103,0
1830756,1831421,104,0
1831474,1832353,105,0
1832489,1832613,106,0
1832662,1832927,107,0
1832953,1833374,108,0
1833618,1833742,109,0
1833930,1834500,110,0
1834572,1834794,111,0
1834863,1835441,112,0
1835502,1835691,113,9
1836026,1836150,114,0
1836288,1836415,115,0
1836508,1836924,116,0
1836963,1837275,117,0
1837315,1837543,118,0
1837634,1837876,119,0
1838946,1839070,120,0
1839497,1839630,121,0
1839695,1839819,122,0
1839895,1840019,123,0
1840252,1840376,124,0
1840434,1840558,125,0
1840589,1840766,126,0
1840827,1840951,127,60
1841091,1841215,128,0
1841295,1841463,129,0
1841852,1841976,130,0
1842574,1842698,131,61
1842750,1842874,132,62
1843377,1843501,133,0
1844727,1844851,134,0
1844905,1845029,135,0
1845214,1845449,136,0
2053157,2053281,137,0
2053915,2054039,138,0
2064270,2064394,139,0
2118330,2118454,140,0
2118524,2118648,141,0
2131929,2132053,142,0
2134538,2134662,143,0
2134837,2134961,144,0
2137409,2137533,145,0
2138228,2138352,146,0
2151728,2151852,147,24
2567902,2568026,148,0
2724806,2724930,149,0
2725416,2725540,150,63
2728186,2728310,151,0
2729084,2729208,152,2
2729705,2729829,153,10
2731617,2731741,154,15
2732191,2732315,155,0
2732873,2732997,156,0
2733337,2733461,157,0
2734865,2734989,158,0
2735392,2735516,159,0
2736217,2736341,160,0
2736825,2736949,161,0
2737582,2737706,162,0
2737984,2738119,163,0
2738142,2738406,164,0
2738512,2738636,165,0
2740171,2740295,166,0
2740922,2741046,167,0
2741323,2741447,168,0
2742190,2742314,169,0
2743177,2743301,170,0
2744185,2744309,171,0
2745189,2745313,172,0
2745919,2746043,173,0
2747367,2747491,174,0
3270984,3271108,175,4
3275686,3275810,176,0
3277147,3277320,177,25
3278645,3278769,178,0
3279066,3279190,179,16
3279550,3279674,180,0
3279704,3279840,181,6
3280261,3280385,182,0
3281458,3281600,183,0
3281757,3281881,184,0
3282007,3282188,185,0
3282530,3282654,186,3
3283006,3283130,187,5
3283378,3283502,188,4
3283875,3283999,189,0
3284266,3284450,190,0
3285861,3285985,191,64
3286090,3286246,192,0
3292076,3292200,193,65
3293321,3293445,194,2
3293512,3293636,195,26
3293889,3294013,196,65
3297497,3297621,197,2
3567146,3567270,198,0
3567321,3567445,199,0
3567628,3567752,200,0
3568025,3568149,201,0
3568191,3568315,202,17
3568377,3568501,203,0
3571556,3571680,204,0
3572305,3572429,205,0
3572765,3572889,206,0
3573187,3573311,207,0
3573734,3573956,208,0
3574721,3574845,209,0
3574890,3575014,210,0
3575213,3575405,211,0
3576058,3576182,212,0
3576665,3576789,213,0
3576917,3577041,214,0
3577427,3577551,215,0
3577841,3577965,216,0
3578595,3578719,217,0
3578895,3579019,218,66
3580568,3580692,219,0
3580952,3581076,220,0
3601204,3601328,221,1
3603246,3603370,222,1
3605193,3605317,223,1
3606583,3606707,224,1
3607180,3607320,225,1
3607778,3607902,226,1
3609098,3609222,227,1
3610530,3610654,228,1
3610986,3611150,229,1
3612885,3613009,230,1
3614761,3614897,231,1
3616665,3616789,232,1
3617116,3617240,233,1
3617959,3618103,234,1
3618502,3618640,235,1
3620361,3620526,236,1
3620989,3621240,237,1
3621386,3621525,238,1
3622253,3622410,239,1
3622609,3622733,240,1
3623563,3623687,241,1
3624116,3624272,242,1
3624460,3624584,243,1
3624792,3624916,244,67
3625542,3625666,245,67
3625962,3626131,246,1
3626295,3626419,247,1
3626460,3626584,248,1
3626995,3627187,249,1
3627815,3627990,250,1
3628325,3628568,251,1
3629005,3629129,252,1
3629169,3629387,253,1
3629710,3629834,254,1
3630225,3630349,255,1
3630534,3630658,256,1
3986506,3986630,257,0
4536156,4536280,258,0
4538268,4538392,259,0
4539025,4539149,260,0
4541479,4541603,261,0
4542091,4542215,262,0
4542451,4542575,263,0
4543408,4543532,264,0
4543579,4543713,265,0
4543839,4543963,266,0
4544451,4544575,267,0
4545847,4545971,268,0
4546182,4546306,269,0
4546479,4546603,270,0
4546798,4546922,271,0
4547472,4547596,272,0
4547814,4547938,273,0
4548141,4548265,274,18
4548717,4548841,275,0
4548991,4549115,276,0
4549266,4549418,277,0
4549487,4549611,278,0
4549673,4549797,279,0
4550265,4550389,280,0
4551070,4551194,281,0
4551742,4551866,282,0
4552440,4552564,283,0
4552754,4552878,284,0
4553026,4553150,285,0
4555035,4555159,286,0
4859676,4859800,287,0
4861808,4861932,288,0
4864039,4864163,289,0
4867292,4867416,290,68
4870423,4870547,291,0
4882067,4882191,292,0
5213691,5213815,293,9
5387060,5387244,294,69
5387548,5387680,295,70
5401635,5401787,296,71
5403938,5404062,297,72
5405913,5406037,298,73
5408650,5408774,299,74
5436782,5436914,300,70
5437545,5437697,301,71
5437716,5437840,302,72
5437973,5438097,303,73
5438136,5438260,304,74
5439181,5439339,305,133
7164492,7164616,306,69
7644689,7644908,307,19
9374762,9374886,308,0
10760756,10760880,309,0
10772846,10772970,310,75
10773018,10773142,311,0
10790791,10790915,312,0
10792326,10792450,313,0
11049988,11050112,314,0
