lower_bound,upper_bound,window_id,group_idx
24220,24344,0,61
24529,24653,1,62
42801,43126,2,198
117726,117850,3,1
133380,133504,4,6
135043,135167,5,6
283530,283654,6,26
284623,284845,7,38
284976,285100,8,63
288096,288275,9,22
459358,459482,10,1
460646,460770,11,1
461604,461728,12,1
470150,470274,13,1
590313,590437,14,39
593550,593674,15,3
593688,593852,16,2
594024,594148,17,4
928216,928340,18,4
1087847,1087971,19,64
1091703,1091827,20,7
1092777,1092901,21,7
1093099,1093223,22,7
2562644,2562822,23,20
2570528,2570659,24,20
2570849,2570973,25,20
2573476,2573600,26,20
2574318,2574442,27,65
2574889,2575013,28,65
2575105,2575229,29,20
2578421,2578545,30,66
2578569,2578693,31,66
2582378,2582529,32,39
2582699,2582823,33,39
2624095,2624219,34,3
2625018,2625142,35,67
3621213,3621337,36,27
3628671,3628795,37,27
3630530,3630658,38,27
3634293,3634452,39,27
4314206,4314330,40,1
4317117,4317241,41,40
5390430,5390554,42,41
5390603,5390729,43,42
5390745,5390869,44,68
5390915,5391075,45,43
5391435,5391559,46,69
5391735,5391911,47,44
5392009,5392137,48,70
5403493,5403617,49,71
5442504,5442660,50,199
5517895,5518019,51,1
5519890,5520033,52,8
5520100,5520224,53,8
5524680,5524804,54,11
5525015,5525139,55,11
6380500,6380624,56,41
6380666,6380790,57,72
6381269,6381591,58,28
6381677,6382169,59,16
6382281,6382405,60,73
6382481,6382605,61,74
6382612,6382736,62,75
6383735,6383975,63,45
6385537,6385661,64,76
6386051,6386177,65,77
6387058,6387182,66,78
6387262,6387632,67,12
6920301,6920425,68,29
6921256,6921380,69,68
6924388,6924512,70,28
6930332,6930456,71,16
6933954,6934078,72,16
6937800,6937924,73,16
6939788,6939912,74,16
6958770,6958894,75,75
6960893,6961017,76,74
6969585,6969709,77,45
7032603,7032850,78,29
7033004,7033144,79,43
7038798,7038922,80,46
7040350,7040502,81,46
7041612,7041736,82,69
7043104,7043228,83,44
7044974,7045102,84,70
7050896,7051026,85,44
7052406,7052689,86,12
7060189,7060369,87,23
7078477,7078601,88,16
7079131,7079257,89,77
7079664,7079788,90,18
7095057,7095289,91,29
7095306,7095430,92,43
7095818,7096076,93,46
7104118,7104242,94,28
7109388,7109512,95,12
7109615,7109898,96,18
7132612,7132736,97,79
7132954,7133078,98,80
7133159,7133283,99,81
7133696,7133820,100,82
7133935,7134059,101,83
7134186,7134310,102,84
7134648,7134772,103,85
7134962,7135086,104,86
7135376,7135500,105,87
7135586,7135710,106,88
7135825,7135949,107,89
7136088,7136212,108,90
7136431,7136555,109,91
7137042,7137166,110,92
7137345,7137469,111,93
7138130,7138254,112,94
7138631,7138755,113,95
7138964,7139088,114,96
7139447,7139571,115,97
7139643,7139767,116,98
7140112,7140236,117,79
7140454,7140578,118,80
7140659,7140783,119,81
7141196,7141320,120,82
7141435,7141559,121,83
7141686,7141810,122,84
7142148,7142272,123,85
7142462,7142586,124,86
7142876,7143000,125,87
7143086,7143210,126,88
7143325,7143449,127,89
7143588,7143712,128,90
7143931,7144055,129,91
7144542,7144666,130,92
7144845,7144969,131,93
7145630,7145754,132,94
7146131,7146255,133,95
7146464,7146588,134,96
7146947,7147071,135,97
7147143,7147267,136,98
7200167,7200291,137,41
7206822,7206946,138,76
7207189,7207313,139,12
7252645,7252839,140,99
7253272,7253491,141,100
7254442,7254593,142,101
7254666,7254790,143,102
7255206,7255580,144,103
7255852,7256008,145,104
7256706,7256830,146,105
7257250,7257382,147,106
7257520,7257644,148,107
7257842,7258061,149,108
7258171,7258401,150,109
7258509,7258787,151,110
7258816,7258940,152,111
7259214,7259580,153,112
7260145,7260339,154,99
7260772,7260991,155,100
7261942,7262093,156,101
7262166,7262290,157,102
7262706,7263080,158,103
7263352,7263508,159,104
7264206,7264330,160,105
7264750,7264882,161,106
7265020,7265144,162,107
7265342,7265561,163,108
7265671,7265901,164,109
7266009,7266287,165,110
7266316,7266440,166,111
7266714,7267080,167,112
7267438,7267562,168,113
7287951,7288189,169,12
7415819,7415943,170,72
7416050,7416224,171,42
