lower_bound,upper_bound,window_id,group_idx
451,607,0,53
5873,6101,1,54
13160,13284,2,13
43791,43915,3,13
113163,113287,4,0
120521,120645,5,0
133932,134056,6,0
139308,139432,7,0
144441,144565,8,0
184583,184707,9,0
200962,201086,10,0
206515,206639,11,0
207424,207548,12,0
211192,211316,13,0
222177,222301,14,0
226345,226469,15,0
227504,227628,16,0
234246,234370,17,0
234702,234826,18,0
255380,255504,19,0
285268,285392,20,0
287260,287452,21,0
302685,302809,22,0
304701,304933,23,0
306576,306700,24,0
308478,308602,25,0
314926,315050,26,0
315979,316103,27,0
329028,329409,28,0
351603,351727,29,0
353673,353797,30,0
372510,372634,31,0
373767,373891,32,0
374130,374254,33,0
381383,381537,34,0
389265,389389,35,0
397393,397618,36,0
398725,398968,37,0
402220,402450,38,0
408229,408353,39,0
420766,420890,40,0
437526,437650,41,0
438621,438745,42,0
459049,459260,43,0
461868,461992,44,0
473607,473731,45,0
475529,475653,46,0
589935,590059,47,0
613516,613640,48,0
625957,626081,49,0
628070,628194,50,0
640415,640539,51,0
667192,667368,52,0
684647,684771,53,0
691417,691541,54,0
714688,714812,55,0
714926,715050,56,0
724082,724206,57,0
728076,728200,58,0
728579,728703,59,1
743984,744108,60,0
747333,747457,61,0
747489,747613,62,0
762780,762904,63,0
763742,763866,64,0
764846,764970,65,0
774335,774459,66,0
779159,779350,67,0
782394,782770,68,0
786221,786345,69,0
787501,787625,70,0
814876,815000,71,0
816677,816801,72,0
817642,817766,73,0
827757,827881,74,0
831440,831564,75,0
835786,835910,76,0
846614,846738,77,0
850286,850420,78,0
854817,854941,79,0
855116,855302,80,0
868338,868462,81,9
876380,876504,82,0
886973,887097,83,0
890627,890751,84,0
894628,894797,85,0
932646,932770,86,1
951160,951284,87,0
968008,968132,88,0
1021180,1021304,89,0
1022827,1022951,90,0
1061509,1061633,91,0
1066319,1066443,92,0
1070521,1070645,93,0
1100705,1100941,94,0
1108706,1108897,95,0
1114691,1114815,96,0
1130518,1130722,97,0
1132616,1132740,98,0
1132878,1133002,99,0
1137865,1137989,100,0
1139222,1139346,101,0
1157628,1157752,102,0
1159612,1159736,103,0
1171614,1171738,104,0
1174460,1174588,105,0
1177532,1177656,106,1
1185467,1185704,107,0
1193211,1193335,108,0
1204515,1204639,109,0
1220172,1220296,110,0
1226708,1226881,111,0
1227433,1227557,112,0
1229368,1229492,113,0
1244915,1245039,114,0
1257627,1257751,115,0
1262653,1262777,116,0
1279872,1279996,117,0
1286317,1286475,118,0
1306789,1306913,119,0
1315189,1315313,120,0
1320740,1320944,121,0
1326248,1326372,122,0
1326534,1326658,123,0
1331164,1331288,124,0
1335078,1335202,125,0
1355798,1355922,126,0
1366221,1366345,127,0
1386142,1386266,128,0
1399997,1400164,129,0
1401551,1401675,130,0
1410876,1411000,131,0
1417205,1417329,132,0
1422201,1422325,133,0
1422555,1422679,134,0
1427575,1427766,135,0
1435871,1435995,136,0
1438224,1438348,137,0
1439936,1440060,138,0
1442004,1442128,139,0
1444498,1444713,140,0
1447245,1447369,141,0
1449735,1449859,142,0
1455168,1455292,143,0
1458966,1459090,144,0
1461812,1461936,145,0
1471988,1472112,146,0
1474889,1475013,147,0
1476298,1476422,148,0
1480573,1480697,149,0
1484477,1484601,150,0
1493291,1493415,151,0
1496170,1496294,152,0
1499081,1499205,153,0
1503532,1503656,154,0
1504179,1504427,155,0
1513143,1513267,156,0
1528874,1528998,157,0
1529221,1529345,158,0
1529875,1530004,159,0
1530019,1530143,160,0
1530442,1530566,161,0
1531712,1531956,162,0
1532309,1532490,163,0
1532799,1532923,164,0
1533118,1533269,165,0
1533414,1533538,166,0
1533570,1533758,167,0
1535651,1535775,168,0
1536375,1536499,169,0
1536786,1536910,170,0
1537269,1537393,171,0
1537657,1537781,172,0
1538412,1538536,173,0
1538820,1538944,174,0
1539332,1539540,175,0
1539858,1539982,176,0
1540199,1540323,177,7
1540595,1540719,178,0
1541701,1541825,179,0
1542635,1542759,180,0
1543165,1543289,181,0
1544174,1544298,182,0
1550745,1550869,183,0
1556368,1556492,184,0
1560995,1561119,185,0
1562073,1562197,186,0
1565794,1565918,187,0
1567363,1567487,188,0
1568020,1568144,189,0
1569182,1569306,190,14
1569551,1569675,191,0
1571767,1571891,192,0
1573519,1573643,193,0
1578290,1578414,194,0
1579666,1579790,195,0
1583123,1583247,196,0
1587334,1587458,197,0
1590785,1590909,198,0
1591079,1591203,199,0
1594596,1594720,200,0
1594770,1594894,201,15
1596241,1596397,202,0
1596585,1596734,203,0
