lower_bound,upper_bound,window_id,group_idx
6778,7000,0,116
10545,10737,1,117
10740,10926,2,118
25325,25449,3,44
286038,286212,4,7
287483,287680,5,7
287754,287878,6,28
289205,289329,7,0
290330,290472,8,17
290621,290745,9,17
290870,291053,10,0
291139,291263,11,0
432486,432610,12,29
658454,658631,13,0
670402,670526,14,0
703165,703289,15,0
705033,705157,16,0
705774,705898,17,0
705998,706122,18,0
737880,738004,19,3
745094,745218,20,1
889829,889953,21,0
898039,898163,22,0
1922432,1922591,23,0
1934637,1934761,24,0
3187068,3187192,25,0
3188120,3188244,26,0
3188501,3188625,27,1
3191153,3191277,28,0
5395722,5395898,29,30
5395926,5396052,30,30
5396610,5396734,31,30
5399884,5400008,32,45
5401296,5401420,33,46
5402525,5402649,34,47
5402781,5403099,35,10
5403227,5403470,36,18
5403605,5403749,37,31
5403869,5403993,38,48
5404215,5404346,39,32
5404532,5404656,40,49
5405006,5405451,41,11
5406378,5406502,42,50
5407044,5407168,43,33
5408445,5408569,44,51
5410991,5411115,45,52
5412741,5412865,46,53
5414331,5414455,47,54
5416034,5416158,48,24
5417921,5418045,49,24
5419843,5419967,50,24
5421354,5421478,51,4
5423181,5423305,52,4
5424219,5424343,53,4
5424467,5424591,54,4
5424769,5424893,55,4
5425401,5425525,56,4
5425731,5425855,57,4
5426827,5426951,58,4
5427748,5427872,59,4
5429551,5429675,60,4
5430459,5430583,61,4
5431419,5431543,62,4
5432437,5432581,63,12
5433483,5433607,64,4
5434921,5435045,65,4
5436059,5436183,66,12
5437223,5437347,67,4
5438761,5438895,68,12
5440749,5440873,69,4
5442119,5442251,70,12
5446151,5446275,71,12
5446915,5447183,72,12
5447257,5447387,73,12
5447615,5447739,74,55
5550824,5550948,75,0
9670598,9670722,76,56
9670883,9671007,77,57
9671423,9671547,78,58
9671782,9671906,79,59
9672004,9672128,80,60
9672303,9672427,81,61
9672597,9672721,82,62
9672981,9673105,83,63
9673418,9673542,84,64
9673921,9674045,85,65
9674376,9674500,86,66
9674823,9674947,87,67
9675299,9675423,88,68
9675598,9675722,89,69
9676044,9676168,90,70
9676348,9676472,91,71
9676759,9676883,92,72
9677288,9677412,93,73
9677673,9677797,94,74
9678098,9678222,95,56
9678383,9678507,96,57
9678923,9679047,97,58
9679282,9679406,98,59
