lower_bound,upper_bound,window_id,group_idx
23082,23254,0,80
49191,49347,1,81
76804,76928,2,0
77015,77139,3,0
207379,207503,4,0
213503,213627,5,0
228022,228146,6,0
230996,231120,7,0
231864,231988,8,0
235935,236059,9,0
236905,237166,10,0
237302,237473,11,0
237810,237934,12,0
238042,238166,13,0
238770,238894,14,0
239348,239472,15,0
239593,239717,16,0
242232,242356,17,0
246837,246961,18,0
247104,247228,19,0
248096,248220,20,15
248224,248348,21,0
249715,249839,22,0
250082,250206,23,0
250735,250859,24,0
251021,251145,25,0
251259,251405,26,0
251718,252354,27,0
252388,252988,28,0
253080,253303,29,0
253576,253768,30,0
253796,254118,31,0
254270,254772,32,0
254836,255006,33,0
255057,255181,34,16
255517,255641,35,0
255935,256059,36,0
257150,257531,37,0
257544,257720,38,0
257845,258207,39,0
258365,258489,40,0
258768,258892,41,0
259235,260330,42,0
260354,260478,43,0
260934,261058,44,0
261350,261474,45,0
261812,261936,46,0
262249,262454,47,0
264713,264837,48,0
265400,265524,49,0
266067,266263,50,0
266284,266408,51,0
266589,266713,52,0
266844,267010,53,0
267101,267236,54,0
267725,267951,55,0
268196,268743,56,0
268777,268928,57,0
268957,269143,58,0
269360,269484,59,0
269812,269936,60,0
270146,270270,61,0
270812,270936,62,0
271287,271411,63,17
271450,271574,64,0
271816,271940,65,17
272664,272788,66,0
275248,275462,67,0
275892,276016,68,0
276474,276598,69,0
276752,276876,70,0
276932,277056,71,0
277455,277579,72,0
278783,278907,73,0
279105,279229,74,0
279454,279578,75,0
280125,280249,76,0
281305,281429,77,0
281509,281692,78,0
282222,282346,79,0
282670,282794,80,0
284690,284814,81,0
285835,285959,82,0
286647,286771,83,0
292376,292500,84,0
293817,293941,85,18
489392,489516,86,0
489640,489764,87,0
902050,902174,88,0
920701,920825,89,0
943420,943544,90,0
955721,955845,91,0
956390,956514,92,0
957392,957516,93,0
957636,957760,94,0
958435,958559,95,0
958736,958860,96,0
959172,959296,97,0
959536,959660,98,0
960176,960300,99,0
960484,960608,100,0
960839,960963,101,0
961275,961399,102,0
961471,961595,103,0
961714,961838,104,0
961982,962106,105,0
962846,962970,106,0
963163,963386,107,0
963433,963557,108,0
963627,963751,109,0
964166,964290,110,0
964406,964530,111,0
965468,965592,112,0
965624,965748,113,0
966105,966229,114,0
966435,966559,115,0
966745,966869,116,0
967238,967362,117,0
967554,967678,118,0
967772,967896,119,0
967995,968119,120,0
968296,968420,121,0
968712,968912,122,0
968995,969119,123,19
969227,969351,124,0
970694,970818,125,0
971070,971194,126,0
971287,971411,127,8
973244,973368,128,0
973662,973786,129,0
974095,974219,130,0
974428,974552,131,0
974944,975068,132,0
975473,975629,133,0
976999,977123,134,0
980558,980682,135,0
980994,981118,136,20
981389,981513,137,0
981724,981848,138,0
982022,982146,139,0
982456,982580,140,0
1019415,1019539,141,0
1020411,1020535,142,0
1021925,1022049,143,0
1022616,1022740,144,0
1022962,1023086,145,0
1023456,1023580,146,0
1023659,1023783,147,0
1023867,1023991,148,0
1024434,1024558,149,0
1025088,1025212,150,0
1025505,1025629,151,21
1026154,1026278,152,0
1027011,1027135,153,0
1256065,1256189,154,22
2082930,2083054,155,0
2084572,2084696,156,0
2386839,2386963,157,0
2429484,2429608,158,0
2434724,2434851,159,0
2436772,2436896,160,0
2437937,2438061,161,0
2441144,2441268,162,0
2442084,2442208,163,0
2442607,2442731,164,0
2445467,2445591,165,0
2445614,2445738,166,0
2446283,2446407,167,0
2446458,2446582,168,0
2446621,2446745,169,0
2447203,2447327,170,0
2447441,2447565,171,9
2448016,2448140,172,0
2448308,2448432,173,0
2448568,2448714,174,0
2448787,2449347,175,0
2449385,2449588,176,0
2449642,2449968,177,0
2450002,2450217,178,0
2450610,2450814,179,0
2451453,2451577,180,0
2451637,2451764,181,0
2451902,2452026,182,0
2452304,2452428,183,0
2452545,2452669,184,0
2453147,2453348,185,0
2453722,2453846,186,0
2454161,2454561,187,0
2454752,2454876,188,0
2455013,2455137,189,0
2455222,2455346,190,0
2455594,2455718,191,0
2455723,2455847,192,0
2456396,2456520,193,0
2456998,2457240,194,0
2458095,2458219,195,23
2458953,2459093,196,0
2459517,2459705,197,0
2460180,2460304,198,0
2460440,2460564,199,0
2460644,2460768,200,0
2460922,2461046,201,0
2461150,2461274,202,0
2461669,2461793,203,0
2461861,2461985,204,0
2462391,2462515,205,0
2462625,2462749,206,0
2463056,2463180,207,0
2474029,2474153,208,0
2475088,2475212,209,0
2475541,2475665,210,0
2475801,2475925,211,0
2476033,2476157,212,0
2476425,2476549,213,0
2476947,2477071,214,0
2477624,2477748,215,0
2478211,2478335,216,0
2547740,2547864,217,0
2566152,2566276,218,0
2567568,2567692,219,0
2568590,2568714,220,0
2571867,2571991,221,0
2572075,2572199,222,0
2573709,2573833,223,0
2582552,2582676,224,0
2582980,2583324,225,0
2583598,2583722,226,0
2583930,2584054,227,24
2584467,2584591,228,0
2584987,2585145,229,0
2585260,2585384,230,0
2585463,2585587,231,0
2586043,2586207,232,0
2586682,2586806,233,0
2587485,2587609,234,0
2587894,2588048,235,0
2588084,2588208,236,0
2588490,2588614,237,0
2588680,2588804,238,0
2588848,2588972,239,0
2589328,2589452,240,20
2589514,2589900,241,0
2590276,2590513,242,0
2590764,2590903,243,0
2591139,2591263,244,0
2591518,2591642,245,0
2591772,2591896,246,0
2592204,2592328,247,0
2592544,2592702,248,0
2592725,2592849,249,0
2592988,2593112,250,0
2593584,2593708,251,0
2594068,2594192,252,0
2594253,2594377,253,0
2594989,2595113,254,0
2595663,2595787,255,0
2596306,2596430,256,0
2596708,2596836,257,0
2597810,2597934,258,0
2597946,2598070,259,0
2598179,2598317,260,0
2598987,2599184,261,0
2599965,2600089,262,0
2600597,2600721,263,0
