lower_bound,upper_bound,window_id,group_idx
1005,1176,0,401
46192,46354,1,402
47065,47233,2,403
112005,112129,3,0
116064,116188,4,0
119622,119746,5,0
125766,125890,6,0
127745,127869,7,0
130893,131017,8,0
131293,131417,9,0
478192,478316,10,0
489655,489779,11,0
499295,499447,12,0
723119,723321,13,0
728823,728947,14,0
729475,729599,15,0
734620,734771,16,0
738650,738774,17,0
1246157,1246281,18,0
1246534,1246658,19,0
1246846,1246970,20,0
1247167,1247291,21,49
1247871,1247995,22,0
1248356,1248480,23,0
1252081,1252205,24,0
1252270,1252406,25,50
1252508,1252632,26,0
1253009,1253133,27,0
1551918,1552042,28,0
1555079,1555203,29,0
1555611,1555735,30,0
1556404,1556528,31,0
1556618,1556742,32,0
1557314,1557438,33,0
1564190,1564314,34,0
1569126,1569250,35,0
1666207,1666363,36,404
1693982,1694106,37,51
1695626,1695750,38,0
1696667,1696819,39,4
1698154,1698372,40,0
1702717,1702848,41,0
1703294,1703423,42,12
1704575,1704699,43,0
1705404,1705528,44,0
1705783,1705907,45,0
1714390,1714514,46,0
1749590,1749714,47,0
1750792,1750916,48,52
1752701,1752825,49,0
1769691,1769815,50,0
1771770,1772093,51,0
1772787,1772911,52,79
1773155,1773379,53,0
1775412,1775700,54,0
1776183,1776571,55,0
1777655,1777779,56,0
1778446,1778644,57,0
1780050,1780174,58,0
1780576,1780700,59,0
1781482,1781606,60,0
1781821,1781945,61,0
1783065,1783211,62,0
1784861,1784985,63,0
1995841,1995965,64,0
2095563,2095687,65,50
2095724,2095848,66,80
2096373,2096497,67,0
2100512,2100636,68,0
2100701,2100825,69,0
2100878,2101002,70,0
2137710,2137834,71,0
2138400,2138524,72,0
2141756,2141880,73,0
2142855,2142979,74,0
2143233,2143357,75,0
2147950,2148105,76,0
2148533,2148657,77,0
2148897,2149021,78,53
2152663,2152787,79,81
2153642,2153766,80,0
2154470,2154594,81,0
3069186,3069310,82,82
3069959,3070131,83,1
3070196,3070320,84,29
3070536,3070665,85,33
3926547,3926724,86,0
3928593,3928770,87,0
3929213,3929337,88,0
5395689,5395813,89,83
5420585,5420709,90,1
5420974,5421098,91,1
5421270,5421394,92,1
5422497,5422621,93,1
5423461,5423585,94,1
5423778,5423902,95,1
5424140,5424264,96,1
5424502,5424630,97,1
5424843,5424967,98,1
5425049,5425173,99,1
5425422,5425546,100,1
5425674,5425798,101,1
5426504,5426628,102,1
5426901,5427025,103,1
5427351,5427475,104,1
5427772,5427896,105,1
5428050,5428174,106,1
5428494,5428618,107,1
5429070,5429194,108,1
5429426,5429550,109,1
5429844,5429968,110,1
5430384,5430508,111,1
5430694,5430818,112,1
5431123,5431247,113,1
5431335,5431459,114,1
5431618,5431742,115,1
5432014,5432138,116,1
5432328,5432452,117,1
5432892,5433016,118,1
5433184,5433308,119,1
5433596,5433720,120,1
5434661,5434785,121,1
5436211,5436335,122,1
5436506,5436630,123,1
5437475,5437599,124,1
5447982,5448138,125,405
5898297,5898439,126,33
7678527,7678651,127,0
9486480,9486604,128,1
9486924,9487048,129,1
9487378,9487502,130,1
9488243,9488367,131,1
9490811,9490935,132,29
9551020,9551144,133,84
9551847,9552191,134,85
9552471,9552680,135,86
9552934,9553133,136,87
9554322,9554446,137,88
9555581,9555705,138,89
9555883,9556007,139,90
9556081,9556205,140,91
9556402,9556526,141,92
9557145,9557303,142,93
9557407,9557569,143,94
9557776,9557905,144,95
9558520,9558644,145,84
9559347,9559691,146,85
9559971,9560180,147,86
9560434,9560633,148,87
9561822,9561946,149,88
9563081,9563205,150,89
9563383,9563507,151,90
9563581,9563705,152,91
9563902,9564026,153,92
9564645,9564803,154,93
9564907,9565069,155,94
9565276,9565405,156,95
9626065,9626189,157,29
10128698,10128822,158,96
10128987,10129111,159,97
10129183,10129307,160,98
10129316,10129440,161,99
10129564,10129688,162,100
10129752,10129876,163,101
10129962,10130086,164,102
10130427,10130551,165,103
10130791,10130915,166,104
10130955,10131079,167,105
10131843,10131967,168,106
10132127,10132251,169,107
10132381,10132505,170,108
10132819,10132943,171,109
10133608,10133732,172,110
10133822,10133946,173,111
10134203,10134327,174,112
10134398,10134522,175,113
10134658,10134782,176,114
10135033,10135157,177,115
10135493,10135617,178,116
10135851,10135975,179,117
10136198,10136322,180,96
10136487,10136611,181,97
10136683,10136807,182,98
10136816,10136940,183,99
10137064,10137188,184,100
10137252,10137376,185,101
10137462,10137586,186,102
10137927,10138051,187,103
10138291,10138415,188,104
10138455,10138579,189,105
10139343,10139467,190,106
10139627,10139751,191,107
10139881,10140005,192,108
10140319,10140443,193,109
10141108,10141232,194,110
10141322,10141446,195,111
10141703,10141827,196,112
10141898,10142022,197,113
10142158,10142282,198,114
10142533,10142657,199,115
10142993,10143117,200,116
10143351,10143475,201,117
10181191,10181315,202,118
10181510,10181634,203,119
10181965,10182089,204,120
10182303,10182427,205,121
10182689,10182813,206,122
10183215,10183339,207,123
10183796,10183920,208,124
10184375,10184499,209,125
10184931,10185055,210,126
10185127,10185251,211,127
10185387,10185511,212,128
10185570,10185694,213,129
10185965,10186089,214,130
10186326,10186450,215,131
10186880,10187004,216,132
10187040,10187164,217,133
10187526,10187650,218,134
10187764,10187888,219,135
10188198,10188322,220,136
10188510,10188634,221,137
10188691,10188815,222,118
10189010,10189134,223,119
10189465,10189589,224,120
10189803,10189927,225,121
10190189,10190313,226,122
10190715,10190839,227,123
10191296,10191420,228,124
10191875,10191999,229,125
10192431,10192555,230,126
10192627,10192751,231,127
10192887,10193011,232,128
10193070,10193194,233,129
10193465,10193589,234,130
10193826,10193950,235,131
10194380,10194504,236,132
10194540,10194664,237,133
10195026,10195150,238,134
10195264,10195388,239,135
10195698,10195822,240,136
10196010,10196134,241,137
10271355,10271479,242,138
10271637,10271761,243,139
10271906,10272030,244,140
10272495,10272619,245,141
10273061,10273185,246,142
10273312,10273436,247,143
10273647,10273771,248,144
10274048,10274172,249,145
10274334,10274458,250,146
10275352,10275476,251,147
10275745,10275869,252,148
10276202,10276326,253,149
10276493,10276617,254,150
10276790,10276914,255,151
10277043,10277167,256,152
10277579,10277703,257,153
10277981,10278105,258,154
10278855,10278979,259,138
10279137,10279261,260,139
10279406,10279530,261,140
10279995,10280119,262,141
10280561,10280685,263,142
10280812,10280936,264,143
10281147,10281271,265,144
10281548,10281672,266,145
10281834,10281958,267,146
10282852,10282976,268,147
10283245,10283369,269,148
10283702,10283826,270,149
10283993,10284117,271,150
10284290,10284414,272,151
10284543,10284667,273,152
10285079,10285203,274,153
10285481,10285605,275,154
10518916,10519040,276,155
10519722,10519846,277,156
10520030,10520154,278,157
10520687,10520811,279,158
10521271,10521395,280,159
10521681,10521805,281,160
10521998,10522122,282,161
10522268,10522392,283,162
10522619,10522743,284,163
10523369,10523493,285,164
10523746,10523870,286,165
10524016,10524140,287,166
10524153,10524277,288,167
10524443,10524567,289,168
10524650,10524774,290,169
10524952,10525076,291,170
10525436,10525560,292,171
10525816,10525940,293,172
10526059,10526183,294,173
10526416,10526540,295,155
10527222,10527346,296,156
10527530,10527654,297,157
10528187,10528311,298,158
10528771,10528895,299,159
10529181,10529305,300,160
10529498,10529622,301,161
10529768,10529892,302,162
10530119,10530243,303,163
10530869,10530993,304,164
10531246,10531370,305,165
10531516,10531640,306,166
10531653,10531777,307,167
10531943,10532067,308,168
10532150,10532274,309,169
10532452,10532576,310,170
10532936,10533060,311,171
10533316,10533440,312,172
10533559,10533683,313,173
10826275,10826399,314,29
10946841,10946965,315,6
10994972,10995096,316,1
10995810,10995934,317,1
10996270,10996394,318,1
10996502,10996626,319,1
10996878,10997002,320,1
10997272,10997396,321,1
11041510,11041634,322,0
11044468,11044592,323,0
11045059,11045183,324,0
11046508,11046692,325,0
11074541,11074665,326,174
11074947,11075136,327,175
11075449,11075673,328,176
11075934,11076058,329,177
11076498,11076622,330,178
11077161,11077315,331,179
11077490,11077773,332,180
11077781,11078296,333,181
11078960,11079398,334,182
11079923,11080047,335,183
11082041,11082165,336,174
11082447,11082636,337,175
11082949,11083173,338,176
11083434,11083558,339,177
11083998,11084122,340,178
11084661,11084815,341,179
11084990,11085273,342,180
11085281,11085796,343,181
11086460,11086898,344,182
11087423,11087547,345,183
11272383,11272533,346,0
11314024,11314201,347,184
11314247,11314407,348,185
11314789,11314913,349,186
11314981,11315105,350,187
11315389,11315513,351,188
11315597,11315721,352,189
11315853,11315977,353,190
11316215,11316339,354,191
11316638,11316762,355,192
11316863,11317111,356,193
11317155,11317279,357,194
11317329,11317453,358,195
11317507,11317631,359,196
11317754,11317878,360,197
11318246,11318370,361,198
11319849,11319973,362,199
11320498,11320622,363,200
11321174,11321355,364,201
11321524,11321701,365,184
11321747,11321907,366,185
11322289,11322413,367,186
11322481,11322605,368,187
11322889,11323013,369,188
11323097,11323221,370,189
11323353,11323477,371,190
11323715,11323839,372,191
11324138,11324262,373,192
11324363,11324611,374,193
11324655,11324779,375,194
11324829,11324953,376,195
11325007,11325131,377,196
11325254,11325378,378,197
11325746,11325870,379,198
11327349,11327473,380,199
11327998,11328122,381,200
11328674,11328855,382,201
11610436,11610560,383,0
11611956,11612080,384,0
11612609,11612733,385,0
11613203,11613327,386,0
11613852,11613976,387,0
11615100,11615224,388,0
11615607,11615731,389,0
11616556,11616680,390,0
11617749,11617873,391,0
11619744,11619868,392,0
11621922,11622046,393,0
11622135,11622278,394,0
11622351,11622475,395,0
11622864,11622988,396,0
11623751,11623945,397,0
11624243,11624458,398,0
11624619,11624764,399,0
11625014,11625276,400,0
11625868,11625992,401,0
11626830,11626954,402,0
11627150,11627274,403,0
11627501,11627625,404,0
11627839,11627963,405,0
11628290,11628414,406,0
11628574,11628698,407,0
11629057,11629181,408,0
11629887,11630011,409,0
11630237,11630361,410,0
11630981,11631105,411,0
11631217,11631341,412,0
11632099,11632235,413,0
11632302,11632426,414,4
11632599,11632723,415,0
11632767,11632891,416,202
11632904,11633061,417,0
11633126,11633666,418,0
11633917,11634105,419,0
11634191,11634449,420,0
11634488,11634697,421,6
11634698,11634822,422,79
11634905,11635029,423,0
11635171,11635375,424,18
11635722,11635846,425,203
11635871,11636095,426,0
11636133,11636293,427,0
11636723,11636901,428,0
11637078,11637202,429,204
11637324,11637448,430,0
11637574,11637698,431,19
11637853,11637977,432,0
11638110,11638500,433,6
11638843,11638982,434,0
11639143,11639416,435,0
11639505,11640065,436,0
11640080,11640205,437,0
11640398,11640587,438,0
11640757,11641046,439,0
11641443,11641567,440,0
11641759,11641883,441,0
11642127,11642296,442,12
11642346,11642470,443,12
11642512,11642636,444,205
11643071,11643238,445,4
11643366,11643569,446,0
11643657,11643801,447,0
11644183,11644307,448,206
11644524,11644687,449,52
11644814,11644938,450,207
11644967,11645091,451,208
11645383,11645507,452,209
11645953,11646077,453,210
11646252,11646376,454,211
11646588,11646712,455,212
11646886,11647010,456,213
11647232,11647356,457,214
11648091,11648215,458,215
11648385,11648509,459,216
11648687,11648811,460,217
11649084,11649208,461,218
11649463,11649587,462,219
11649651,11649775,463,220
11650130,11650254,464,221
11650482,11650606,465,222
11651095,11651219,466,223
11651266,11651390,467,224
11651683,11651807,468,206
11652024,11652148,469,52
11652314,11652438,470,207
11652467,11652591,471,208
11652883,11653007,472,209
11653453,11653577,473,210
11653752,11653876,474,211
11654088,11654212,475,212
11654386,11654510,476,213
11654732,11654856,477,214
11655591,11655715,478,215
11655885,11656009,479,216
11656187,11656311,480,217
11656584,11656708,481,218
11656963,11657087,482,219
11657151,11657275,483,220
11657630,11657754,484,221
11657982,11658106,485,222
11658595,11658719,486,223
11658766,11658890,487,224
11659550,11659674,488,0
11660032,11660185,489,0
11660481,11660605,490,0
11660887,11661011,491,0
11661061,11661185,492,0
11706426,11706550,493,1
11707031,11707155,494,1
11917735,11917859,495,0
11918990,11919114,496,54
11942857,11942981,497,0
11959000,11959124,498,20
11966297,11966421,499,33
12084826,12084950,500,0
12090529,12090653,501,0
12102272,12102396,502,0
12135153,12135277,503,0
12199206,12199330,504,225
12199398,12199522,505,226
12199851,12199975,506,227
12200306,12200430,507,228
12200540,12200664,508,229
12200791,12200915,509,230
12200999,12201123,510,231
12201203,12201327,511,232
12201437,12201561,512,233
12201736,12201860,513,234
12202464,12202588,514,235
12202774,12202898,515,236
12202963,12203087,516,237
12203153,12203277,517,238
12203502,12203626,518,239
12203847,12203971,519,240
12204248,12204372,520,241
12205056,12205180,521,242
12205200,12205324,522,243
12205434,12205558,523,244
12205921,12206045,524,245
12206113,12206237,525,246
12206706,12206830,526,225
12206898,12207022,527,226
12207351,12207475,528,227
12207806,12207930,529,228
12208040,12208164,530,229
12208291,12208415,531,230
12208499,12208623,532,231
12208703,12208827,533,232
12208937,12209061,534,233
12209236,12209360,535,234
12209964,12210088,536,235
12210274,12210398,537,236
12210463,12210587,538,237
12210653,12210777,539,238
12211002,12211126,540,239
12211347,12211471,541,240
12211748,12211872,542,241
12212556,12212680,543,242
12212700,12212824,544,243
12212934,12213058,545,244
12213421,12213545,546,245
12213613,12213737,547,246
12221591,12221715,548,247
12222008,12222132,549,248
12222229,12222353,550,249
12222610,12222734,551,250
12222797,12223006,552,251
12223009,12223133,553,252
12223265,12223389,554,253
12223794,12223918,555,254
12224263,12224387,556,255
12224872,12224996,557,256
12225846,12225970,558,257
12226222,12226346,559,258
12226640,12226764,560,259
12227014,12227138,561,260
12227318,12227442,562,261
12227740,12227864,563,262
12228342,12228466,564,263
12228786,12228910,565,264
12229091,12229215,566,247
12229508,12229632,567,248
12229729,12229853,568,249
12230110,12230234,569,250
12230297,12230506,570,251
12230509,12230633,571,252
12230765,12230889,572,253
12231294,12231418,573,254
12231763,12231887,574,255
12232372,12232496,575,256
12233346,12233470,576,257
12233722,12233846,577,258
12234140,12234264,578,259
12234514,12234638,579,260
12234818,12234942,580,261
12235240,12235364,581,262
12235842,12235966,582,263
12236286,12236410,583,264
12258992,12259116,584,265
12259556,12259680,585,266
12259746,12259870,586,267
12260048,12260172,587,268
12260288,12260412,588,269
12260795,12260919,589,270
12261099,12261223,590,271
12261362,12261486,591,272
12261591,12261715,592,273
12261806,12261930,593,274
12262261,12262385,594,275
12262483,12262607,595,276
12262940,12263064,596,277
12263277,12263401,597,278
12263449,12263573,598,279
12263992,12264116,599,280
12264325,12264449,600,281
12264598,12264722,601,282
12264954,12265078,602,283
12265659,12265783,603,284
12266033,12266157,604,285
12272741,12272865,605,1
