lower_bound,upper_bound,window_id,group_idx
218,382,0,324
4028,4184,1,325
49193,49349,2,326
1336581,1336705,3,0
1344422,1344546,4,0
1349833,1349957,5,0
1648381,1648505,6,1
2134604,2134728,7,0
2136947,2137071,8,0
2160133,2160257,9,0
2408613,2408737,10,0
2409114,2409257,11,0
2532015,2532139,12,0
2532663,2532787,13,0
2537733,2537857,14,0
2656170,2656294,15,27
2899220,2899344,16,7
4054498,4054667,17,6
4113481,4113605,18,0
4356206,4356330,19,0
5397285,5397409,20,28
5397789,5398441,21,3
5398449,5398615,22,18
5399500,5399624,23,29
5399625,5399749,24,30
5400352,5400476,25,31
5401121,5401304,26,19
5401467,5401591,27,32
5402140,5402264,28,33
5404060,5404186,29,34
5406466,5406590,30,35
5407074,5407198,31,36
5407888,5408064,32,20
5409013,5409151,33,37
5410512,5410644,34,38
5411846,5411970,35,39
5416006,5416130,36,40
5449310,5449434,37,41
5973122,5973246,38,0
5974343,5974467,39,0
5978037,5978161,40,0
5978552,5978676,41,42
5978708,5978832,42,0
5979479,5979603,43,0
5981357,5981576,44,8
5984304,5984428,45,0
7138353,7138477,46,0
7328717,7328841,47,0
7328891,7329015,48,0
7329349,7329473,49,0
7339318,7339442,50,0
7339954,7340078,51,0
7340141,7340265,52,0
7340371,7340495,53,0
9469949,9470073,54,43
9470239,9470363,55,44
9470459,9470583,56,45
9470674,9470798,57,46
9470891,9471015,58,47
9471525,9471649,59,48
9471767,9471891,60,49
9472132,9472256,61,50
9472796,9472920,62,51
9472978,9473102,63,52
9473334,9473458,64,53
9473888,9474012,65,54
9474148,9474272,66,55
9474424,9474548,67,56
9475066,9475190,68,57
9475258,9475382,69,58
9475542,9475666,70,59
9475963,9476087,71,60
9476443,9476567,72,61
9476612,9476736,73,62
9476799,9476923,74,63
9477024,9477148,75,64
9477449,9477573,76,43
9477739,9477863,77,44
9477959,9478083,78,45
9478174,9478298,79,46
9478391,9478515,80,47
9479025,9479149,81,48
9479267,9479391,82,49
9479632,9479756,83,50
9480296,9480420,84,51
9480478,9480602,85,52
9480834,9480958,86,53
9481388,9481512,87,54
9481648,9481772,88,55
9481924,9482048,89,56
9482566,9482690,90,57
9482758,9482882,91,58
9483042,9483166,92,59
9483463,9483587,93,60
9483943,9484067,94,61
9484112,9484236,95,62
9484299,9484423,96,63
9484524,9484648,97,64
9512750,9512874,98,0
9516587,9516711,99,0
9517891,9518015,100,2
9519936,9520060,101,0
9521410,9521534,102,0
9521669,9521793,103,1
9521948,9522072,104,2
9522120,9522244,105,2
9610825,9610949,106,0
9784877,9785001,107,65
9785080,9785204,108,66
9785310,9785434,109,67
9786084,9786208,110,68
9786617,9786741,111,69
9786936,9787060,112,70
9787230,9787354,113,71
9787440,9787564,114,72
9787611,9787735,115,73
9787941,9788065,116,74
9788349,9788473,117,75
9788627,9788751,118,76
9789169,9789386,119,77
9789530,9789654,120,78
9790530,9790654,121,79
9791029,9791153,122,80
9791419,9791543,123,81
9791947,9792071,124,82
9792377,9792501,125,65
9792580,9792704,126,66
9792810,9792934,127,67
9793584,9793708,128,68
9794117,9794241,129,69
9794436,9794560,130,70
9794730,9794854,131,71
9794940,9795064,132,72
9795111,9795235,133,73
9795441,9795565,134,74
9795849,9795973,135,75
9796127,9796251,136,76
9796669,9796886,137,77
9797030,9797154,138,78
9798030,9798154,139,79
9798529,9798653,140,80
9798919,9799043,141,81
9799447,9799571,142,82
9852244,9852400,143,7
9852919,9853047,144,9
9859535,9859659,145,6
10032241,10032365,146,83
10032561,10032685,147,84
10033112,10033236,148,85
10033517,10033641,149,86
10033786,10033910,150,87
10034005,10034129,151,88
10034903,10035027,152,89
10035122,10035246,153,90
10035331,10035455,154,91
10035691,10035815,155,92
10035950,10036074,156,93
10036259,10036383,157,94
10036604,10036728,158,95
10037110,10037234,159,96
10037811,10037935,160,97
10038073,10038197,161,98
10038432,10038556,162,99
10038704,10038828,163,100
10039020,10039144,164,101
10039216,10039340,165,102
10039477,10039601,166,103
10039741,10039865,167,83
10040061,10040185,168,84
10040612,10040736,169,85
10041017,10041141,170,86
10041286,10041410,171,87
10041505,10041629,172,88
10042403,10042527,173,89
10042622,10042746,174,90
10042831,10042955,175,91
10043191,10043315,176,92
10043450,10043574,177,93
10043759,10043883,178,94
10044104,10044228,179,95
10044610,10044734,180,96
10045311,10045435,181,97
10045573,10045697,182,98
10045932,10046056,183,99
10046204,10046328,184,100
10046520,10046644,185,101
10046716,10046840,186,102
10046977,10047101,187,103
10092271,10092515,188,104
10092771,10092895,189,105
10092989,10093113,190,106
10093278,10093402,191,107
10093537,10093661,192,108
10094098,10094222,193,109
10094363,10094487,194,110
10094636,10094760,195,111
10094951,10095075,196,112
10096262,10096386,197,113
10096618,10096742,198,114
10097064,10097188,199,115
10097881,10098005,200,116
10098300,10098424,201,117
10098532,10098656,202,118
10098792,10098916,203,119
10099282,10099406,204,120
10099771,10100015,205,104
10100271,10100395,206,105
10100489,10100613,207,106
10100778,10100902,208,107
10101037,10101161,209,108
10101598,10101722,210,109
10101863,10101987,211,110
10102136,10102260,212,111
10102451,10102575,213,112
10103762,10103886,214,113
10104118,10104242,215,114
10104564,10104688,216,115
10105381,10105505,217,116
10105800,10105924,218,117
10106032,10106156,219,118
10106292,10106416,220,119
10106782,10106906,221,120
10287244,10287368,222,121
10287617,10287741,223,122
10287966,10288090,224,123
10288187,10288311,225,124
10288623,10288747,226,125
10289053,10289177,227,126
10289342,10289466,228,127
10289562,10289686,229,128
10289808,10289932,230,129
10290103,10290227,231,130
10290758,10290882,232,131
10291185,10291309,233,132
10291398,10291522,234,133
10291617,10291741,235,134
10292200,10292324,236,135
10292693,10292817,237,136
10293124,10293248,238,137
10293541,10293665,239,138
10294097,10294221,240,139
10294288,10294412,241,140
10294744,10294868,242,121
10295117,10295241,243,122
10295466,10295590,244,123
10295687,10295811,245,124
10296123,10296247,246,125
10296553,10296677,247,126
10296842,10296966,248,127
10297062,10297186,249,128
10297308,10297432,250,129
10297603,10297727,251,130
10298258,10298382,252,131
10298685,10298809,253,132
10298898,10299022,254,133
10299117,10299241,255,134
10299700,10299824,256,135
10300193,10300317,257,136
10300624,10300748,258,137
10301041,10301165,259,138
10301597,10301721,260,139
10301788,10301912,261,140
10422219,10422343,262,7
10429042,10429166,263,29
10429522,10429646,264,6
10602328,10602452,265,141
10602667,10602793,266,9
10602922,10603046,267,142
10606891,10607015,268,3
10609317,10609441,269,3
10624386,10624516,270,6
10662293,10662417,271,7
10668121,10668245,272,36
10669492,10669662,273,6
10819748,10819905,274,7
10820385,10820513,275,9
10822110,10822234,276,20
10823183,10823321,277,37
10824682,10824814,278,38
10825682,10825806,279,143
10826911,10827152,280,6
10879689,10879813,281,7
10880068,10880192,282,144
10883007,10883131,283,3
10883539,10883663,284,3
10884397,10884521,285,3
10885531,10885655,286,3
10885981,10886105,287,3
10886409,10886533,288,3
10887121,10887245,289,3
10899218,10899344,290,34
10900078,10900204,291,145
10960484,10960608,292,146
10960848,10960972,293,147
10961494,10961618,294,148
10962720,10962844,295,149
10963029,10963153,296,150
10963470,10963594,297,151
10963947,10964071,298,152
10964140,10964264,299,153
10964636,10964760,300,154
10964818,10964942,301,155
10965195,10965319,302,156
10965454,10965578,303,157
10966066,10966190,304,158
10966231,10966355,305,159
10966895,10967019,306,160
10967181,10967305,307,161
10967495,10967619,308,162
10967736,10967860,309,163
10967984,10968108,310,146
10968348,10968472,311,147
10968994,10969118,312,148
10970220,10970344,313,149
10970529,10970653,314,150
10970970,10971094,315,151
10971447,10971571,316,152
10971640,10971764,317,153
10972136,10972260,318,154
10972318,10972442,319,155
10972695,10972819,320,156
10972954,10973078,321,157
10973566,10973690,322,158
10973731,10973855,323,159
10974395,10974519,324,160
10974681,10974805,325,161
10974995,10975119,326,162
10975236,10975360,327,163
10998490,10998614,328,0
11178343,11178467,329,9
11179558,11179682,330,40
11186217,11186341,331,18
11187843,11187967,332,3
11197501,11197625,333,20
11198623,11198754,334,6
11198768,11198939,335,6
11253208,11253332,336,0
11253645,11253769,337,0
11259193,11259317,338,164
11259397,11259521,339,165
11259769,11259893,340,166
11260043,11260167,341,167
11260445,11260569,342,168
11260746,11260870,343,169
11261023,11261147,344,170
11261314,11261438,345,171
11261779,11261903,346,172
11262114,11262238,347,173
11262645,11262769,348,174
11262844,11262968,349,175
11263028,11263152,350,176
11263341,11263465,351,177
11263732,11263856,352,178
11264032,11264156,353,179
11264440,11264564,354,180
11264822,11264946,355,181
11265411,11265535,356,182
11265713,11265837,357,183
11265970,11266094,358,184
11266199,11266323,359,185
11266693,11266817,360,164
11266897,11267021,361,165
11267269,11267393,362,166
11267543,11267667,363,167
11267945,11268069,364,168
11268246,11268370,365,169
11268523,11268647,366,170
11268814,11268938,367,171
11269279,11269403,368,172
11269614,11269738,369,173
11270145,11270269,370,174
11270344,11270468,371,175
11270528,11270652,372,176
11270841,11270965,373,177
11271232,11271356,374,178
11271532,11271656,375,179
11271940,11272064,376,180
11272322,11272446,377,181
11272911,11273035,378,182
11273213,11273337,379,183
11273470,11273594,380,184
11273699,11273823,381,185
11274204,11274328,382,186
11274452,11274576,383,187
11274684,11274808,384,188
11275082,11275206,385,189
11275557,11275681,386,190
11275978,11276102,387,191
11276191,11276315,388,192
11276417,11276541,389,193
11276707,11276831,390,194
11276944,11277068,391,195
11277146,11277270,392,196
11277482,11277724,393,197
11278026,11278150,394,198
11278351,11278475,395,199
11278566,11278690,396,200
11278893,11279017,397,201
11279216,11279340,398,202
11279581,11279705,399,203
11280211,11280335,400,204
11280394,11280518,401,205
11280767,11280891,402,206
11281007,11281131,403,207
11281200,11281324,404,208
11281704,11281828,405,186
11281952,11282076,406,187
11282184,11282308,407,188
11282582,11282706,408,189
11283057,11283181,409,190
11283478,11283602,410,191
11283691,11283815,411,192
11283917,11284041,412,193
11284207,11284331,413,194
11284444,11284568,414,195
11284646,11284770,415,196
11284982,11285224,416,197
11285526,11285650,417,198
11285851,11285975,418,199
11286066,11286190,419,200
11286393,11286517,420,201
11286716,11286840,421,202
11287081,11287205,422,203
11287711,11287835,423,204
11287894,11288018,424,205
11288267,11288391,425,206
11288507,11288631,426,207
11288700,11288824,427,208
11330888,11331012,428,0
11346110,11346280,429,0
11346506,11346630,430,0
11349891,11350015,431,0
11351009,11351199,432,0
11351771,11351895,433,0
11353172,11353297,434,0
11353661,11353785,435,0
11354006,11354164,436,0
11422959,11423083,437,0
11551325,11551449,438,209
11594187,11594339,439,0
11594362,11594535,440,0
11595073,11595197,441,0
11597153,11597277,442,8
