lower_bound,upper_bound,window_id,group_idx
12200,12324,0,18
13993,14929,1,7
27633,27830,2,7
28049,28251,3,7
28316,28720,4,7
28746,28922,5,7
29121,29268,6,7
29351,30145,7,7
35246,35370,8,18
64748,64872,9,0
69957,70081,10,0
71696,71820,11,0
73199,73323,12,0
73626,73750,13,2
75621,75753,14,0
77003,77127,15,0
77813,77937,16,0
3957248,3957372,17,0
3961094,3961218,18,0
3962721,3962845,19,0
3972876,3973000,20,0
3983324,3983448,21,0
3983539,3983663,22,0
3983986,3984110,23,0
3988094,3988218,24,0
3990432,3990556,25,0
3990843,3990967,26,0
3991726,3991850,27,0
3992153,3992277,28,0
3992477,3992601,29,0
3992748,3992872,30,0
3994776,3994900,31,0
3995349,3995473,32,0
3995589,3995713,33,0
3995814,3995999,34,0
3996745,3996869,35,19
3996871,3997022,36,0
3997736,3997944,37,0
3997998,3998296,38,0
3998298,3998422,39,20
3998454,3998578,40,0
3998741,3999091,41,0
3999175,3999299,42,0
3999503,3999627,43,0
4000151,4000275,44,0
4000383,4000555,45,0
4000656,4001079,46,0
4001572,4001696,47,0
4001890,4002016,48,0
4002385,4002625,49,0
4002858,4002982,50,0
4003314,4003438,51,0
4003736,4003860,52,0
4004078,4004202,53,0
4004417,4004541,54,0
4004735,4004859,55,0
4005095,4005219,56,0
4005473,4005597,57,0
4005894,4006018,58,0
4007933,4008057,59,0
4008094,4008218,60,0
4008640,4008764,61,0
4008987,4009111,62,0
4009400,4009524,63,0
4009873,4010117,64,2
4010148,4010272,65,21
4010477,4010601,66,4
4010720,4011208,67,0
4011215,4011339,68,0
4011438,4011580,69,0
4011592,4011835,70,0
4012017,4012157,71,0
4012847,4013119,72,0
4013227,4013442,73,0
4013585,4013709,74,0
4013789,4013913,75,22
4014035,4014159,76,0
4014521,4014645,77,0
4014728,4014926,78,0
4015086,4015210,79,0
4015342,4015466,80,0
4016267,4016391,81,0
4016453,4016577,82,0
4016948,4017072,83,0
4018339,4018463,84,0
4019980,4020104,85,2
4023015,4023139,86,0
4026375,4026499,87,1
4030632,4030756,88,0
4035383,4035507,89,0
4035569,4035693,90,0
4035724,4035848,91,0
4037468,4037592,92,0
4038679,4038803,93,0
4039531,4039655,94,0
4040223,4040347,95,0
6066792,6066916,96,0
6341777,6341995,97,0
8903601,8903725,98,0
9395785,9395909,99,0
9456512,9456636,100,0
9491987,9492111,101,0
9508787,9508911,102,0
9549630,9549754,103,0
9555562,9555774,104,0
9668924,9669048,105,0
9712322,9712453,106,0
9766538,9766738,107,0
9781687,9781811,108,0
9820251,9820375,109,0
9831240,9831364,110,0
9874205,9874329,111,0
10248379,10248503,112,0
10283870,10283994,113,0
10308353,10308477,114,0
10408744,10408868,115,0
10470005,10470129,116,0
10534678,10534802,117,0
10540607,10540731,118,0
10564375,10564499,119,0
10578363,10578487,120,0
10580943,10581067,121,0
10587620,10587744,122,0
10597751,10597875,123,0
10602452,10602682,124,0
10612776,10612900,125,0
10619246,10619370,126,1
10621799,10621923,127,0
10632494,10632678,128,0
10648353,10648477,129,0
10650903,10651027,130,0
10686440,10686635,131,0
10708926,10709050,132,0
10742167,10742369,133,0
10752945,10753164,134,0
10755095,10755323,135,0
10778814,10779049,136,0
10785414,10785616,137,0
10795798,10795922,138,0
10801446,10801570,139,0
10802344,10802468,140,0
10836404,10836665,141,0
10841239,10841363,142,0
10851574,10851698,143,0
10865268,10865433,144,0
10873307,10873431,145,0
10907945,10908069,146,0
10925583,10925847,147,0
10948381,10948601,148,0
10954874,10954998,149,0
10968175,10968299,150,0
10986947,10987071,151,0
10987569,10987693,152,0
10988753,10988877,153,5
10990269,10990393,154,0
11009040,11009164,155,10
11011230,11011354,156,0
11022241,11022365,157,0
11023404,11023528,158,10
11026411,11026535,159,0
11028510,11028671,160,10
11031254,11031378,161,0
11031848,11031972,162,0
11032009,11032133,163,0
11032273,11032397,164,1
11032572,11032696,165,0
11032931,11033055,166,0
11033062,11033186,167,0
11033241,11033365,168,0
11033535,11033783,169,0
11034434,11034759,170,0
11034960,11035095,171,0
11035185,11035309,172,0
11035543,11035667,173,0
11035774,11035898,174,0
11036630,11036851,175,0
11036939,11037063,176,0
11038213,11038337,177,0
11089392,11089516,178,0
11092048,11092172,179,0
11104151,11104275,180,0
11115068,11115192,181,0
11143626,11143750,182,0
11209055,11209179,183,0
11221622,11221746,184,0
11232138,11232262,185,0
11239520,11239661,186,0
11367399,11367523,187,0
11368266,11368390,188,0
11393854,11393978,189,0
11408893,11409017,190,0
11413888,11414090,191,0
11431538,11431662,192,0
11432543,11432667,193,0
11433532,11433656,194,2
11434225,11434349,195,0
11434436,11434560,196,0
11434671,11434795,197,14
11434944,11435068,198,0
11435959,11436083,199,4
11436287,11436538,200,0
11436684,11436808,201,0
11437140,11437264,202,1
11437274,11437415,203,1
11438057,11438181,204,11
11439773,11439897,205,2
11456851,11456975,206,0
11457058,11457182,207,0
11458529,11458653,208,0
11471142,11471351,209,0
11490448,11490672,210,0
11631158,11631314,211,0
11636618,11636742,212,0
11652205,11652329,213,0
11663093,11663217,214,0
11675028,11675218,215,0
11688002,11688126,216,0
11719499,11719727,217,0
11760618,11760742,218,0
11771509,11771633,219,0
11775169,11775293,220,0
11828825,11828949,221,0
11878351,11878526,222,0
11991255,11991379,223,0
12010798,12010922,224,0
12022812,12022936,225,0
12056068,12056255,226,0
12184991,12185115,227,0
12239336,12239460,228,0
12258806,12258930,229,0
12259823,12259947,230,0
12291289,12291413,231,0
12355603,12355727,232,0
12361902,12362070,233,0
12643580,12643704,234,0
12680695,12680819,235,0
12707862,12708069,236,0
12708296,12708420,237,0
12709517,12709641,238,0
12710040,12710164,239,0
12710192,12710316,240,0
12710653,12710777,241,0
12711302,12711426,242,0
12711849,12711973,243,0
12712111,12712235,244,0
12712285,12712409,245,0
12712658,12712782,246,0
12712954,12713094,247,0
12713338,12713462,248,0
12713778,12713960,249,0
12714143,12714267,250,0
12714640,12714764,251,0
12716821,12716945,252,0
12812499,12812743,253,0
12816440,12816564,254,0
12818418,12818542,255,0
12891968,12892092,256,15
12895477,12895601,257,0
12925331,12925467,258,5
13001354,13001478,259,0
13014832,13014956,260,10
13022051,13022175,261,0
13024792,13024918,262,0
13027893,13028017,263,23
13034558,13034682,264,0
13036114,13036238,265,0
13037001,13037125,266,0
13037818,13037942,267,0
13086969,13087093,268,0
13087632,13087756,269,0
13088717,13088841,270,0
13089332,13089456,271,0
13129466,13129590,272,0
13151730,13151854,273,0
13166585,13166709,274,0
13170423,13170629,275,0
13199977,13200101,276,0
13211501,13211625,277,0
13272010,13272134,278,0
13291289,13291413,279,0
13300402,13300526,280,0
13302080,13302204,281,19
13348732,13348856,282,0
