Index1,Index2,peak_cc,peak_mad_mult,peak_width,peak_prominence,win_id_1,win_id_2,group_idx
824031,13652918,0.75434088707,23.5871525236,222.391388201,0.276743024588,0,373,0
828018,15146711,0.872983396053,27.2969328141,263.832994529,0.421032369137,1,804,0
830768,15136831,0.831756591797,26.0078300534,233.479162547,0.320786893368,2,787,0
831652,15141607,0.840335071087,26.2760667391,425.185215067,0.356300204992,3,794,0
832150,18832201,0.820793271065,25.6650228124,114.921099913,0.183648765087,4,1430,0
832466,15153542,0.798909008503,24.9807334576,64.010781543,0.169301092625,5,818,0
836059,18836113,0.756683170795,23.6603923605,138.168977305,0.241397976875,6,1440,0
837317,14329043,0.818811416626,25.60305308,213.409037793,0.323881298304,7,560,0
837598,15134143,0.78667229414,24.5981090327,122.281717107,0.232757568359,8,782,0
838746,15157544,0.781540751457,24.4376530877,379.373333759,0.279230952263,9,826,0
841606,18837495,0.756479620934,23.6540276496,356.58650945,0.247367024422,10,1442,0
1882543,15142766,0.768638432026,24.0342161515,145.527395202,0.311793446541,11,795,0
2371500,15136942,0.762368619442,23.8381681468,146.562499479,0.213241100311,12,787,0
2372913,2375766,0.790459811687,24.7165392486,125.448369886,0.235178530216,13,17,5
2373445,18370157,0.818419218063,25.5907895961,403.872941068,0.244791030884,14,1375,17
2374491,15151877,0.773321926594,24.1806622776,96.2757508415,0.185528516769,15,815,0
2375069,18371744,0.890945911407,27.858594785,704.221229552,0.439777463675,16,1377,4
2375843,18372501,0.827297389507,25.8683972236,411.408455658,0.207753479481,17,1378,5
2376446,14315929,0.778776466846,24.3512178913,104.575107022,0.179681539536,18,526,1
5116740,14715593,0.768692612648,24.0359103014,195.740314672,0.307346224785,19,678,0
5618723,14452559,0.767877101898,24.0104104554,138.038751228,0.306270033121,20,621,0
7214587,10094802,0.998629391193,31.2257020247,160.70832123,0.549951642752,21,32,18
9744382,18837459,0.761920809746,23.8241657829,133.843906716,0.271816492081,22,1442,0
9887249,16573319,0.781130552292,24.4248267509,134.613081522,0.272406637669,23,1083,0
9892072,16328045,0.765582919121,23.9386746659,127.067714933,0.252519249916,24,1027,0
9901454,14452776,0.772221922874,24.1462667464,127.483881168,0.230164945126,25,622,0
9902040,16634893,0.759881913662,23.7604124405,79.3496866096,0.151415109634,26,1180,0
9902389,18834864,0.820081055164,25.6427528475,268.294391643,0.333079040051,27,1437,0
9903965,17685294,0.792403578758,24.7773180439,143.873976264,0.270715177059,28,1315,3
9962593,17692104,0.762205064297,23.8330540131,91.7177185491,0.267713427544,29,1326,0
10075095,18839762,0.757142961025,23.6747693384,85.4704992361,0.246096849442,30,1448,8
10088095,18834993,0.763957381248,23.8878464391,119.610634234,0.258485913277,31,1437,0
10094802,7214587,0.998629391193,31.2257020247,159.927931534,0.549951642752,32,21,18
10137748,18839065,0.755697190762,23.6295621856,130.109873131,0.258612275124,33,1447,0
10164897,15134298,0.759239971638,23.7403398384,91.8024154324,0.14281463623,34,782,0
10165231,20507865,0.78104186058,24.4220534889,324.066817885,0.285264790058,35,1585,0
10167057,14323487,0.766680121422,23.9729826008,190.483694207,0.232823193073,36,548,0
10289534,16595120,0.763560831547,23.8754469014,163.443692779,0.269335538149,37,1130,0
10342414,15148619,0.775743961334,24.2563958138,139.36698232,0.269441246986,38,810,0
10347112,18261972,0.767887353897,24.0107310207,140.123912878,0.250254034996,39,1362,0
10369005,15142046,0.843029916286,26.3603306652,299.293559007,0.352717071772,40,795,0
10584466,14072062,0.771049439907,24.1096048936,96.5245631281,0.284212648869,41,490,9
10830864,18835369,0.786219418049,24.58394825,120.578889828,0.306402295828,42,1438,0
11278203,15144071,0.801084280014,25.0487510632,126.165386554,0.146000385284,43,798,0
11278453,15142103,0.825595498085,25.8151815312,170.427161442,0.336475551128,44,795,0
11278595,15136405,0.815178692341,25.4894630264,124.247402431,0.195474863052,45,787,0
11284245,13929367,0.768627285957,24.03386763,86.0470497608,0.26211810112,46,449,0
11286481,14326896,0.760273039341,23.7726423768,182.649395593,0.241453528404,47,554,0
11298969,16609019,0.773153722286,24.1754027713,310.704331234,0.269734859467,48,1162,0
11299208,15154584,0.759644508362,23.7529891188,71.2675564419,0.120203197002,49,821,0
11308079,15140027,0.767267405987,23.9913461429,123.603869321,0.249632835388,50,792,0
11310658,18837375,0.810953080654,25.3573342381,279.503942214,0.288441359997,51,1442,0
11310751,14310494,0.796246290207,24.8974740935,62.1358217783,0.10425889492,51,514,0
11311004,18844059,0.78237426281,24.4637157866,113.328700364,0.173863351345,52,1458,0
11312508,14315317,0.75476026535,23.6002658781,92.5248221532,0.107859611511,53,524,0
11312657,14308042,0.756305575371,23.6485854957,77.0615119413,0.179063916206,54,508,0
11313324,14321387,0.773714065552,24.1929238978,165.027405769,0.217594444752,55,542,0
11319328,16600503,0.813943505287,25.4508405071,157.705250546,0.281527221203,56,1141,0
11320853,16602336,0.816188156605,25.5210275193,153.933798423,0.31297069788,57,1144,0
11322244,18837246,0.762424588203,23.8399182094,113.546395971,0.237597167492,58,1442,0
11354237,18833320,0.822973489761,25.7331951093,281.729594365,0.256567835808,59,1433,0
11354670,14325571,0.757124781609,23.6742008942,114.654247778,0.187079131603,60,551,19
11355049,18833189,0.800942361355,25.0443134712,86.0209616292,0.233060538769,61,1433,0
11355347,16594447,0.862674593925,26.9745914267,188.301805768,0.295663177967,62,1128,0
11355739,15152680,0.821671843529,25.6924945073,142.735824734,0.22739815712,63,816,0
11355945,14311368,0.758334219456,23.7120182729,144.780446107,0.151956140995,64,515,0
11356404,16582369,0.780148327351,24.3941139923,80.9738720283,0.196433484554,65,1101,0
11357374,15142272,0.89458245039,27.9723041187,864.223832633,0.417477428913,67,795,0
11357571,15141670,0.839615702629,26.253573124,63.7925302181,0.0706715583801,68,794,0
11357934,15152081,0.850481748581,26.5933387228,138.034250066,0.225908815861,69,815,0
11358718,15157729,0.776708781719,24.2865643569,120.487933293,0.22858530283,70,826,0
