lower_bound,upper_bound,window_id,group_idx
25,149,0,14
225,383,1,58
3392,3662,2,59
4726,4910,3,60
15304,15428,4,15
16525,16649,5,8
18760,18884,6,8
42442,42662,7,16
43556,43680,8,17
43700,43856,9,61
211129,211253,10,0
221884,222008,11,1
222201,222325,12,0
222364,222488,13,0
227402,227526,14,0
285243,285367,15,0
287306,287430,16,0
304766,304890,17,0
314819,314943,18,0
315058,315182,19,0
328992,329116,20,0
329203,329336,21,0
336961,337085,22,0
359434,359558,23,0
374100,374224,24,0
391614,391738,25,0
402264,402388,26,0
418863,418987,27,0
427600,427724,28,0
433240,433364,29,0
459056,459180,30,0
473679,473803,31,0
514948,515072,32,0
604963,605087,33,0
613567,613691,34,0
625948,626178,35,0
659988,660112,36,0
667260,667384,37,0
764776,764900,38,0
774343,774467,39,5
776197,776321,40,0
779186,779310,41,0
782454,782674,42,0
786188,786312,43,0
786364,786488,44,0
795181,795305,45,0
835855,835979,46,0
876288,876412,47,0
890631,890755,48,0
1066301,1066425,49,0
1100701,1100867,50,0
1109116,1109240,51,0
1130567,1130752,52,0
1139035,1139159,53,0
1157721,1157845,54,0
1158244,1158368,55,0
1181169,1181293,56,0
1185476,1185600,57,0
1204471,1204622,58,0
1220164,1220317,59,0
1226786,1226910,60,0
1227018,1227142,61,0
1244906,1245048,62,0
1257764,1257888,63,0
1262633,1262757,64,0
1279821,1279945,65,0
1306803,1306927,66,0
1314438,1314562,67,0
1320724,1320848,68,0
1342854,1343062,69,0
1361254,1361378,70,0
1379136,1379260,71,0
1386173,1386297,72,0
1400014,1400138,73,0
1418667,1418834,74,0
1420405,1420529,75,0
1438152,1438373,76,0
1442062,1442186,77,0
1444560,1444684,78,0
1448607,1448731,79,0
1449817,1449941,80,0
1461816,1461940,81,0
1472078,1472202,82,0
1480531,1480655,83,0
1503552,1503694,84,0
1504378,1504502,85,0
1516663,1516787,86,0
1529240,1529364,87,0
1529873,1529997,88,0
1531870,1531994,89,0
1532324,1532461,90,0
