lower_bound,upper_bound,window_id,group_idx
780,937,0,25
10597,10721,1,26
36074,36198,2,27
40656,40780,3,28
44078,44218,4,29
181513,181637,5,0
262055,262179,6,0
274565,274689,7,0
373175,373299,8,0
544584,544708,9,0
561051,561175,10,0
778182,778306,11,0
996398,996522,12,0
1306706,1306830,13,0
1312297,1312421,14,0
1313982,1314106,15,0
1314274,1314398,16,0
1314567,1314691,17,0
1315213,1315337,18,0
1315507,1315631,19,0
1315844,1315968,20,0
1315982,1316106,21,0
1316953,1317077,22,0
1317422,1317546,23,0
1318029,1318153,24,0
1318438,1318652,25,0
1319144,1319268,26,0
1319323,1319447,27,0
1319853,1319977,28,0
1320176,1320300,29,0
1320685,1320809,30,0
1321574,1321698,31,0
1323280,1323404,32,0
1323915,1324039,33,0
1325254,1325378,34,0
1325513,1325637,35,0
1325880,1326004,36,0
1327509,1327633,37,15
1331689,1331813,38,0
1354442,1354566,39,0
1361662,1361786,40,0
1366188,1366312,41,0
1638018,1638142,42,0
1693453,1693577,43,0
1693676,1693800,44,0
1706903,1707027,45,30
1814078,1814202,46,0
2302386,2302510,47,0
2457490,2457614,48,0
2615983,2616107,49,0
2618144,2618268,50,0
2619067,2619191,51,0
2619353,2619477,52,0
2619891,2620015,53,0
2621926,2622050,54,0
2622292,2622446,55,0
2622708,2622884,56,16
2623659,2623975,57,0
2624764,2624888,58,0
2625673,2625797,59,0
2626501,2626698,60,0
2626875,2626999,61,0
2627208,2627332,62,0
2627466,2627590,63,0
2627593,2627717,64,0
2628093,2628217,65,0
2628490,2628614,66,0
2629010,2629134,67,0
2629679,2629803,68,0
2630098,2630222,69,0
2630929,2631053,70,0
2631413,2631537,71,17
2632623,2632747,72,0
2632992,2633116,73,0
2633506,2633630,74,0
2634076,2634200,75,0
2638067,2638191,76,0
2863377,2863501,77,0
2864281,2864405,78,0
2865639,2865763,79,0
2866150,2866274,80,9
2866340,2866464,81,0
2866959,2867083,82,0
2867330,2867454,83,0
2867619,2867743,84,0
2867827,2867951,85,3
2868405,2868529,86,2
2869443,2869567,87,0
2870130,2870254,88,0
2870407,2870531,89,0
2870684,2870808,90,0
2871093,2871248,91,0
2871402,2871526,92,0
2872094,2872462,93,0
2872581,2872705,94,31
2872722,2872846,95,0
2873866,2873990,96,0
2874251,2874375,97,0
2874553,2874677,98,0
2875043,2875167,99,0
2875303,2875427,100,0
2876244,2876368,101,0
2876652,2876776,102,0
2876933,2877057,103,0
2877103,2877355,104,6
2877416,2877540,105,3
2877590,2877714,106,0
2878015,2878200,107,0
2878326,2878461,108,0
2878810,2878934,109,0
2879090,2879214,110,0
2879341,2879465,111,0
2879946,2880070,112,0
2880273,2880397,113,0
2880740,2880864,114,18
2881496,2881620,115,0
2882027,2882151,116,0
2882226,2882350,117,6
2882715,2882839,118,0
2883733,2883857,119,0
2883950,2884162,120,0
2884203,2884327,121,0
2884755,2884879,122,0
2885373,2885497,123,0
2886204,2886328,124,0
2886951,2887075,125,0
2888100,2888224,126,0
3140768,3140892,127,0
3147365,3147489,128,0
3158146,3158270,129,0
3599120,3599244,130,1
3601140,3601264,131,1
