lower_bound,upper_bound,window_id,group_idx
74355,74479,0,0
132167,132291,1,12
172332,172456,2,13
200778,200902,3,0
206337,206461,4,0
207161,207331,5,0
208307,208431,6,0
208616,208740,7,0
209062,209186,8,0
209316,209440,9,0
209547,209671,10,0
209770,209894,11,0
209924,210048,12,0
210145,210339,13,0
210588,210712,14,0
211134,211258,15,0
211563,211750,16,0
212111,212235,17,0
212950,213074,18,0
213866,213990,19,0
216728,216852,20,0
217486,217610,21,0
218658,218782,22,0
219374,219498,23,0
219856,219980,24,0
220153,220277,25,0
221140,221264,26,0
221495,221619,27,0
221859,221983,28,0
222451,222575,29,0
222806,222930,30,0
223396,223520,31,0
223709,223833,32,0
224124,224248,33,0
224422,224546,34,0
224578,224702,35,0
225201,225325,36,0
225991,226115,37,0
226141,226502,38,0
226572,226696,39,0
226833,227015,40,0
227452,227576,41,0
227776,228010,42,0
228536,228660,43,0
252575,252699,44,0
264386,264510,45,0
268402,268526,46,0
268620,268744,47,0
270739,270863,48,0
271065,271189,49,0
271441,271565,50,0
272230,272354,51,0
272606,272730,52,0
273042,273166,53,0
273825,273949,54,0
274321,274445,55,0
274566,274690,56,0
274917,275041,57,0
275081,275205,58,0
276825,276949,59,0
277111,277235,60,0
277790,277914,61,0
278009,278133,62,0
278525,278649,63,0
279747,279871,64,0
279932,280056,65,0
280368,280492,66,0
280681,280805,67,0
280893,281017,68,0
281621,281745,69,0
281860,281984,70,0
282125,282249,71,0
282563,282729,72,0
282795,282919,73,0
283048,283172,74,0
283338,283462,75,0
283557,283681,76,0
284522,284646,77,0
285020,285144,78,0
285513,285774,79,0
286048,286172,80,0
286236,286360,81,0
286496,286620,82,0
286919,287043,83,0
287187,287311,84,0
287559,287683,85,0
287929,288053,86,0
292698,292822,87,0
293046,293170,88,0
293248,293372,89,0
293658,293782,90,0
293883,294007,91,0
294629,294790,92,0
295459,295583,93,0
296009,296133,94,0
296507,296631,95,0
296919,297043,96,0
297245,297369,97,0
297772,297896,98,0
303027,303217,99,0
303340,303464,100,0
312702,312826,101,0
315187,315311,102,0
315495,315619,103,0
336944,337068,104,0
409963,410087,105,0
554114,554238,106,0
632609,632733,107,0
633515,633639,108,0
633723,633847,109,5
633983,634107,110,0
634729,634972,111,0
635035,635159,112,0
635939,636063,113,0
636102,636232,114,0
636435,636607,115,0
638417,638541,116,0
853164,853288,117,0
861688,861812,118,0
893632,893756,119,0
894045,894169,120,0
984261,984385,121,0
985101,985225,122,0
985432,985556,123,0
985865,986091,124,0
988015,988139,125,0
988773,988897,126,0
989445,989569,127,0
989641,989765,128,0
989786,989910,129,0
990162,990343,130,0
991098,991222,131,0
991809,991933,132,0
992294,992418,133,0
992511,992635,134,0
992998,993122,135,0
993267,993391,136,3
993691,993815,137,0
993919,994043,138,0
