Index1,Index2,peak_cc,peak_mad_mult,peak_width,peak_prominence,win_id_1,win_id_2,group_idx
3608375,3621419,0.784581065178,22.2745735577,140.17533396,0.274900853634,0,6,3
3610261,5443368,0.770808577538,21.883567067,127.435101006,0.283988177776,1,11,0
3615887,3623305,0.772084951401,21.9198038369,69.1429223581,0.160827457905,3,7,3
3617741,3623314,0.807871878147,22.9358091518,176.388515799,0.279411315918,4,7,3
3619578,3623304,0.773468136787,21.959073029,187.24750681,0.27787476778,5,7,3
3621421,3623283,0.808694958687,22.959176741,179.542615651,0.294352591038,6,7,3
3623329,3614052,0.809355139732,22.9779195477,178.143945077,0.251271724701,7,2,3
3626970,3623284,0.758751034737,21.5412485534,178.492418377,0.263157516718,8,7,3
3628851,3623317,0.801033258438,22.7416579742,62.0658887089,0.10354924202,9,7,3
5012968,15700207,0.877964377403,24.9257635361,146.865058484,0.271149516106,10,169,0
5770985,5012882,0.814935922623,23.1363602296,142.425664042,0.303509294987,12,10,0
6061519,18246799,0.814575374126,23.1261241121,140.966909592,0.318660438061,13,460,9
6201233,12547195,0.732280194759,20.7897307072,124.215490535,0.200961887836,14,76,0
6281437,12543725,0.769884586334,21.8573345833,136.090842141,0.270331263542,15,69,0
6309948,5012891,0.776713907719,22.0512217777,127.469374787,0.306465655565,16,10,0
6317257,17109002,0.874525129795,24.8281219064,74.5658335807,0.183729052544,17,216,0
6344976,17111833,0.839737892151,23.8404981692,126.242473405,0.266610503197,18,225,10
6410373,17104948,0.777473568916,22.0727888661,122.955350447,0.221807122231,19,207,0
10671673,18183992,0.767578482628,21.7918633669,84.6505009867,0.181336939335,20,443,0
10676951,18256579,0.807938039303,22.9376874937,167.680277485,0.267450690269,21,488,0
10677088,17606967,0.741602003574,21.0543806273,62.2516280059,0.124524474144,22,271,0
10677386,20759802,0.772512376308,21.9319386027,85.0891219359,0.187062978745,23,594,0
10678081,17111164,0.790270507336,22.4360991202,187.354008671,0.236865401268,24,223,0
10679601,10679865,0.729923129082,20.72281266,129.066485086,0.10511469841,25,26,4
10679825,10679891,0.871363520622,24.7383625441,526.399324467,0.32972407341,26,26,4
10679891,10679825,0.871363520622,24.7383625441,526.399324467,0.32972407341,26,26,4
10681342,20751094,0.788687944412,22.3911695192,182.59643006,0.225609540939,27,577,0
10681589,17101188,0.766108214855,21.7501218706,73.4018162135,0.139967441559,28,197,0
