lower_bound,upper_bound,window_id,group_idx
-62,99,0,5
137,261,1,12
1057,1185,2,12
2941,3067,3,5
8687,8811,4,5
10431,10555,5,4
16189,16315,6,5
17934,18058,7,4
23573,23697,8,4
25449,25573,9,5
31186,31310,10,5
46583,46737,11,5
47766,47890,12,5
1317319,1317443,13,17
1626590,1626714,14,18
2712693,2712817,15,0
3328228,3328352,16,0
3328479,3328603,17,0
3332361,3332485,18,1
4123609,4123733,19,13
4683574,4683698,20,19
4821464,4821588,21,7
4831420,4831544,22,0
6138085,6138209,23,20
6811245,6811369,24,8
8128939,8129063,25,21
8184106,8184230,26,21
10186282,10186406,27,4
10613646,10613938,28,4
10642349,10642473,29,0
10651035,10651159,30,1
10652657,10652781,31,0
10711469,10711593,32,3
10842526,10842650,33,1
11146738,11146862,34,3
11154209,11154439,35,4
11567524,11567648,36,3
11567953,11568077,37,4
11569276,11569444,38,3
11636771,11636895,39,22
11654147,11654271,40,22
11666566,11666713,41,3
11683732,11683936,42,8
11694729,11694853,43,3
11700696,11700820,44,4
11764662,11764786,45,17
11875566,11875690,46,14
11892551,11892695,47,13
11921423,11921547,48,14
11959526,11959650,49,1
11961194,11961318,50,2
11966225,11966349,51,10
12020460,12020588,52,14
12035386,12035510,53,13
12148220,12148344,54,18
12148357,12148481,55,19
12153467,12153591,56,0
12262595,12262719,57,0
12268638,12268762,58,23
12276138,12276262,59,23
12403957,12404106,60,7
12531816,12531940,61,24
12594970,12595094,62,3
12599124,12599276,63,8
12635251,12635375,64,0
12638953,12639077,65,0
12642721,12642845,66,1
12644055,12644179,67,25
12644765,12644889,68,1
12645627,12645751,69,2
12646550,12646674,70,0
12647016,12647140,71,0
12648508,12648632,72,0
12649001,12649125,73,7
12659732,12659857,74,15
12848910,12849034,75,3
12916302,12916426,76,3
12917037,12917161,77,4
12922809,12922945,78,3
12923527,12923691,79,4
13061632,13061756,80,0
13614303,13614427,81,3
13620707,13620831,82,4
13889475,13889599,83,16
14065372,14065526,84,3
14066298,14066423,85,3
14066495,14066621,86,8
14089556,14089680,87,0
14091948,14092072,88,0
14098201,14098325,89,0
14101217,14101341,90,1
14108717,14108841,91,1
14146428,14146552,92,3
14223137,14223261,93,9
14238994,14239118,94,11
14258937,14259061,95,4
14259744,14259926,96,3
14263157,14263467,97,8
14314553,14314677,98,26
14314702,14314826,99,27
14322053,14322177,100,26
14322202,14322326,101,27
14357183,14357307,102,3
14363441,14363567,103,4
14449932,14450056,104,25
14461189,14461313,105,5
14461526,14461650,106,4
14462571,14462724,107,3
14468314,14468438,108,4
14493087,14493247,109,3
14595265,14595389,110,10
14598975,14599099,111,1
14829515,14829639,112,16
15089388,15089583,113,16
15176140,15176264,114,0
15176382,15176506,115,0
15177188,15177312,116,6
15194854,15194978,117,1
15217223,15217419,118,6
15385715,15385839,119,2
15389535,15389659,120,1
15401532,15401656,121,0
15473048,15473213,122,9
15617506,15617630,123,2
15675031,15675155,124,6
15703709,15703833,125,0
15759282,15759406,126,2
15759758,15759882,127,0
15769353,15769477,128,0
15783289,15783413,129,15
15785750,15785874,130,6
15843822,15843946,131,0
15844152,15844276,132,0
15847602,15847726,133,20
15854029,15854153,134,0
15987218,15987342,135,0
16012688,16012812,136,0
16021329,16021453,137,1
16022771,16022895,138,0
16026520,16026644,139,0
16112355,16112522,140,2
16172349,16172473,141,0
16240192,16240403,142,10
16241781,16241905,143,2
16261271,16261395,144,0
16263063,16263187,145,2
16270514,16270638,146,0
16271174,16271298,147,10
16271414,16271538,148,0
16272071,16272195,149,0
16272311,16272435,150,2
16275174,16275298,151,0
16380736,16380860,152,0
16388973,16389097,153,0
16406631,16406755,154,1
16409911,16410035,155,1
16412135,16412259,156,2
16412768,16412892,157,1
16414157,16414281,158,0
16415404,16415528,159,0
16613013,16613137,160,6
16617467,16617591,161,0
16623089,16623213,162,1
16623854,16624077,163,1
16838274,16838398,164,2
16842018,16842142,165,1
16843283,16843407,166,6
16844656,16844780,167,1
16849584,16849708,168,6
16855750,16855874,169,1
17007568,17007692,170,28
17112174,17112298,171,11
17177317,17177441,172,0
17177782,17177906,173,0
17178628,17178752,174,0
17178874,17178998,175,0
17179084,17179208,176,0
17179237,17179361,177,0
17179968,17180092,178,0
17180264,17180388,179,0
17181350,17181474,180,0
17182209,17182333,181,1
17183697,17183821,182,0
17183932,17184056,183,0
17184114,17184238,184,2
17184869,17184993,185,1
17185277,17185401,186,0
17185593,17185717,187,1
17185720,17185844,188,1
17187227,17187351,189,2
17187419,17187543,190,0
17187609,17187733,191,0
17187863,17187987,192,0
17188072,17188279,193,0
17189051,17189175,194,0
17189768,17189892,195,1
17191034,17191158,196,2
17191221,17191345,197,0
17192138,17192262,198,0
17192476,17192600,199,0
17193227,17193351,200,1
17193360,17193484,201,1
17193527,17193651,202,0
17194128,17194252,203,9
17194364,17194488,204,0
17194491,17194615,205,2
17195355,17195479,206,0
17196306,17196430,207,0
17196537,17196661,208,1
17201019,17201143,209,0
17351755,17351879,210,0
17788893,17789017,211,1
17803387,17803511,212,9
17805637,17805761,213,9
18135037,18135161,214,2
18135947,18136071,215,1
18136699,18136924,216,2
18137868,18137992,217,2
18140462,18140586,218,2
18140711,18140835,219,2
18141455,18141579,220,0
18141753,18141877,221,1
18142457,18142581,222,0
18143329,18143453,223,2
18144369,18144493,224,2
18148597,18148721,225,1
18149344,18149468,226,0
18158375,18158653,227,11
18593252,18593376,228,1
18594851,18594975,229,1
18715276,18715400,230,1
18803822,18803946,231,3
18804185,18804309,232,3
18967765,18967889,233,6
18968412,18968536,234,6
18977649,18977773,235,1
18978605,18978729,236,28
18985128,18985252,237,11
19000827,19000951,238,1
19037126,19037250,239,0
19659999,19660123,240,7
19664272,19664396,241,1
19808079,19808203,242,0
19828180,19828304,243,1
20264504,20264628,244,0
20264823,20264947,245,0
20325291,20325415,246,0
20397299,20397423,247,0
20443517,20443641,248,2
20465372,20465496,249,15
20472858,20472982,250,1
20473167,20473291,251,1
20475432,20475624,252,1
20476083,20476207,253,1
20476978,20477102,254,1
20480572,20480696,255,0
20481723,20481847,256,1
20484708,20484832,257,2
20486216,20486340,258,0
20553116,20553240,259,7
20621499,20621623,260,0
20622555,20622679,261,0
20624445,20624569,262,1
20628533,20628657,263,1
20635748,20635872,264,0
20715850,20716063,265,0
20790184,20790308,266,0
21017173,21017297,267,0
21521063,21521187,268,24
21597111,21597235,269,5
21599233,21599357,270,12
