lower_bound,upper_bound,window_id,group_idx
164,290,0,279
340,464,1,280
46967,47093,2,279
47156,47283,3,281
47690,47846,4,744
134938,135062,5,3
135136,135260,6,3
148949,149073,7,3
149627,149751,8,13
150939,151063,9,282
151702,151826,10,3
151893,152017,11,13
152191,152315,12,3
152568,152692,13,3
152998,153122,14,3
153362,153486,15,13
153734,153858,16,3
154295,154419,17,3
154701,154825,18,3
154982,155106,19,13
155261,155385,20,3
162989,163113,21,3
163400,163524,22,3
164233,164395,23,13
164611,164735,24,13
164765,164889,25,3
173454,173578,26,3
174915,175039,27,13
175257,175381,28,3
175572,175696,29,3
175908,176032,30,13
178393,178517,31,13
438662,438786,32,3
439462,439586,33,3
440083,440207,34,3
440646,440770,35,13
441184,441308,36,13
442670,442794,37,3
909666,909790,38,3
1245429,1245553,39,145
1299666,1299790,40,8
1532759,1532915,41,745
1788043,1788167,42,283
2768789,2768913,43,3
3226418,3226542,44,284
3877087,3877211,45,8
3917806,3917930,46,8
3925053,3925177,47,8
3935040,3935164,48,8
3943885,3944009,49,8
3955619,3955795,50,8
3962506,3962630,51,8
3970266,3970390,52,3
3978314,3978464,53,8
3982918,3983042,54,8
4026984,4027108,55,13
4028344,4028468,56,3
4028647,4028771,57,3
4030202,4030326,58,3
4038817,4038941,59,8
4045566,4045690,60,8
4063621,4063745,61,8
4068408,4068532,62,3
4080051,4080175,63,8
4082322,4082446,64,8
4090342,4090466,65,8
4121148,4121272,66,8
4137719,4137843,67,8
4154343,4154467,68,8
4160467,4160591,69,8
4160892,4161016,70,8
4194682,4194806,71,8
4215112,4215236,72,8
4233585,4233709,73,3
4233988,4234112,74,3
4234457,4234581,75,3
4235746,4235870,76,3
4236031,4236155,77,3
4236963,4237087,78,3
4255490,4255723,79,8
4261739,4261863,80,8
4265142,4265266,81,8
4272026,4272150,82,8
4279381,4279505,83,8
4287057,4287181,84,3
4306621,4306808,85,8
4336917,4337041,86,8
4357571,4357695,87,8
4361186,4361310,88,8
4361653,4361777,89,8
4375293,4375417,90,8
4392371,4392495,91,8
4396878,4397002,92,3
4413706,4413830,93,8
4423168,4423335,94,8
4435524,4435648,95,8
