Index1,Index2,peak_cc,peak_mad_mult,peak_width,peak_prominence,win_id_1,win_id_2,group_idx
391,20004531,0.716578125954,27.0437137958,96.3936397906,0.166914701462,0,2755,0
575,18601123,0.70461833477,26.5923503532,97.6631798406,0.179197967052,1,2338,0
3775,18769149,0.700824737549,26.4491797012,142.449381187,0.242141664028,2,2430,0
5920,19025614,0.687455356121,25.9446182139,63.2745271851,0.217307060957,3,2480,0
10809,18530390,0.773077487946,29.1760040793,283.0723083,0.317442238331,4,2278,0
16108,18084948,0.696833193302,26.2985385131,133.29057002,0.230466395617,5,2153,0
76007,18530751,0.841824531555,31.7705228126,258.266453841,0.388722807169,6,2278,0
78025,18530728,0.708743035793,26.7480168882,124.647166089,0.187169134617,7,2278,0
78190,18540409,0.745246767998,28.1256705598,145.983705059,0.291059374809,8,2297,0
79105,18524587,0.714041471481,26.9479802601,120.10239076,0.244859397411,9,2273,0
80947,18530306,0.858800590038,32.4112005704,419.471151797,0.424837201834,10,2278,0
89903,16143690,0.718350589275,27.1106066984,127.32142638,0.272775560617,11,1493,0
90185,14207014,0.713285923004,26.9194658023,113.265733458,0.181514263153,12,718,0
90611,16144460,0.683213591576,25.7845336925,198.97736024,0.194516658783,13,1495,0
184512,18768855,0.708219110966,26.7282439248,194.749646445,0.267250984907,14,2429,12
205533,15305670,0.716772139072,27.0510358658,229.410850741,0.26297134161,15,1237,0
207026,15305645,0.726206183434,27.4070774284,188.797731549,0.25210160017,16,1237,0
209547,18084944,0.734036028385,27.7025763813,239.214295388,0.256060838699,17,2153,0
211615,18085681,0.773055315018,29.1751672713,201.773969643,0.337834745646,18,2155,0
242866,18542025,0.755162894726,28.4999059481,161.041692021,0.31696164608,19,2302,0
259274,2715330,0.789327740669,29.7892898717,150.697707434,0.316409468651,20,160,0
259615,18530763,0.816405892372,30.8112214074,205.86135879,0.38179910183,21,2278,0
262744,18529995,0.726929247379,27.4343659175,136.415739816,0.264182537794,22,2278,0
267400,11972049,0.747377574444,28.2060873596,135.083210739,0.295704513788,23,476,0
270954,15389637,0.717542111874,27.0800946988,121.950377327,0.264168262482,25,1332,0
306878,17692120,0.768783390522,29.013944511,138.145797586,0.296584397554,26,1987,0
307227,18527650,0.765852749348,28.9033418868,147.664045013,0.25843924284,27,2276,0
307584,15190625,0.72887802124,27.5079127935,76.1179772031,0.139349341393,28,1154,0
307925,18769444,0.903815209866,34.1100557979,561.487398378,0.470792531967,29,2430,0
308629,18530396,0.833620727062,31.4609105977,342.63338353,0.323922932148,30,2278,0
308785,17174444,0.824572622776,31.1194344434,71.6214810004,0.0786593556404,31,1816,0
309616,18530267,0.701201796532,26.4634099363,139.630533479,0.249050706625,32,2278,0
311912,2715366,0.706953644753,26.6804851322,137.944009985,0.241420060396,33,160,0
312837,12736835,0.691134333611,26.0834631084,120.58688811,0.220803111792,34,584,0
313417,18014442,0.748858511448,28.2619780365,145.470075843,0.309528648853,35,2109,0
318857,16150794,0.687110543251,25.9316049496,95.8721801861,0.163923025131,36,1504,0
319015,18085623,0.813054263592,30.6847306785,146.313764856,0.376555860043,37,2155,0
319594,15300152,0.686035573483,25.8910355075,94.8421239101,0.179086744785,38,1226,0
355530,19027989,0.70136141777,26.4694340541,145.489015364,0.256633967161,39,2484,0
358806,18525418,0.797118961811,30.0833311591,135.887750108,0.340135753155,40,2274,0
359677,18086063,0.712411522865,26.8864658735,189.949024309,0.2426417768,41,2156,0
361109,16144484,0.878062844276,33.1381595324,292.877940214,0.446088522673,42,1495,0
498191,17689971,0.72866165638,27.4997471669,132.667269114,0.257158458233,43,1983,0
499029,17690224,0.779009521008,29.399879465,207.127654768,0.334486216307,44,1983,0
504156,18527678,0.748999476433,28.2672980659,143.867647566,0.302195429802,45,2276,0
510452,18769487,0.924506962299,34.8909641323,374.443434365,0.493000626564,46,2430,0
510736,18769428,0.770769953728,29.0889175598,125.105534414,0.238525032997,47,2430,0
513372,17682719,0.785114645958,29.630287352,132.291625188,0.281737267971,48,1966,0
513723,510514,0.809361755848,30.5453751512,166.0221738,0.350261449814,49,46,0
519226,14298997,0.691552460194,26.0992432379,126.025228393,0.250767052174,50,755,0
585950,17697910,0.859590768814,32.4410219784,351.318287625,0.428401678801,51,2000,0
619193,17701710,0.84269297123,31.803297793,214.09635627,0.37094438076,52,2007,0
620966,18529767,0.877516686916,33.1175475115,343.023011061,0.446820348501,53,2278,0
621617,17690109,0.704695045948,26.5952454389,176.970424047,0.202375292778,54,1983,0
621887,15435104,0.691119074821,26.0828872405,105.738415473,0.213643014431,55,1357,0
631718,18076261,0.773244142532,29.1822936363,143.873244163,0.31923905015,56,2138,0
637364,681286,0.71132683754,26.8455297656,176.138989155,0.24760016799,57,75,0
640310,18415820,0.746073961258,28.1568888973,134.251856983,0.279877305031,58,2258,0
640787,16556252,0.743634462357,28.0648220205,142.075179043,0.262815237045,59,1635,0
643006,18076242,0.681396842003,25.7159694233,150.927410309,0.205096840858,60,2138,0
644304,681264,0.773547887802,29.1937570062,162.153447888,0.275090098381,61,75,0
644986,681290,0.821400344372,30.9997124115,269.387453922,0.37107104063,62,75,0
645293,15096193,0.739978969097,27.9268634226,163.300471861,0.127081573009,63,1054,5
646174,15299189,0.70144200325,26.4724753564,82.9595596611,0.151651918888,64,1225,0
646551,3786879,0.751260042191,28.3526119921,300.704818932,0.278907269239,65,176,0
648865,11972089,0.731184303761,27.5949520738,125.060018177,0.237739861012,66,476,0
650122,14844536,0.694138646126,26.1968460947,211.635331183,0.195444643497,67,1006,0
651161,2709273,0.693363249302,26.1675825587,74.0460479199,0.193982809782,68,149,0
651413,15099383,0.692362844944,26.129827221,113.882426872,0.190983116627,69,1060,1
651958,11805950,0.725102603436,27.3654282341,228.813173888,0.19483679533,70,458,0
652497,6459173,0.772982537746,29.1724206514,240.487798829,0.31061989069,71,350,0
