lower_bound,upper_bound,window_id,group_idx
2518,2674,0,82
5485,5653,1,83
20307,20433,2,36
21449,21577,3,36
36070,36504,4,84
41623,41885,5,85
42115,42279,6,86
77641,77823,7,4
107685,107809,8,37
137663,137824,9,2
152692,152816,10,38
167670,167824,11,22
212661,212823,12,5
265188,265317,13,29
317692,317818,14,12
325100,325317,15,12
332619,332815,16,5
340193,340317,17,2
347665,347809,18,13
355199,355323,19,3
385167,385318,20,6
1150096,1150220,21,16
1330167,1330291,22,6
2687668,2687792,23,2
3152661,3152787,24,2
3160167,3160291,25,6
3512663,3512787,26,4
3647687,3647811,27,5
3775187,3775311,28,5
3940199,3940323,29,5
4142672,4142796,30,4
4157685,4157809,31,39
4172667,4172791,32,5
4292666,4292790,33,5
4300119,4300243,34,5
4322662,4322812,35,13
4345197,4345321,36,23
4457659,4457783,37,6
4495161,4495285,38,2
4930142,4930282,39,24
4945165,4945289,40,2
4997664,4997788,41,5
5050168,5050292,42,14
5132639,5132763,43,2
5155172,5155296,44,3
5162694,5162818,45,12
5207700,5207824,46,6
5237689,5237813,47,17
5350187,5350317,48,5
5485188,5485312,49,29
5860142,5860266,50,24
5867687,5867811,51,12
6137690,6137814,52,40
6197652,6197776,53,4
6295553,6295677,54,41
6339826,6339950,55,42
6340105,6340261,56,87
6340272,6340396,57,43
6460501,6460625,58,42
6588169,6588293,59,5
6760694,6760818,60,6
6865697,6865821,61,24
6933188,6933312,62,2
7053100,7053224,63,12
7090686,7090818,64,12
7105668,7105792,65,5
7218161,7218285,66,14
7383185,7383309,67,39
7623110,7623234,68,44
7690662,7690786,69,13
7810629,7810753,70,2
7870691,7870815,71,12
8020633,8020757,72,3
8050700,8050824,73,18
8185695,8185819,74,3
8260622,8260746,75,5
8358172,8358296,76,3
8448184,8448308,77,16
8620691,8620815,78,5
8643163,8643287,79,45
9018170,9018294,80,6
9220690,9220814,81,40
9445666,9445790,82,2
9513156,9513280,83,2
9618166,9618290,84,2
9670687,9670818,85,30
9678187,9678311,86,30
9738199,9738323,87,18
9753192,9753316,88,3
9820686,9820810,89,12
9843194,9843318,90,30
9873148,9873272,91,3
9880670,9880794,92,22
