Index1,Index2,peak_cc,peak_mad_mult,peak_width,peak_prominence,win_id_1,win_id_2,group_idx
2655883,12895492,0.970930278301,17.8952121479,170.462325567,0.322758316994,0,89,0
9440430,9447930,0.999893963337,18.4290417131,102.262045149,0.000124275684357,1,6,7
9441452,9448952,0.999907970428,18.4292998778,124.980583929,8.24332237244e-05,2,7,8
9441461,9448961,0.999907970428,18.4292998778,124.980583929,8.24332237244e-05,2,7,8
9442071,9449571,0.999880194664,18.4287879428,126.648873528,9.17315483093e-05,3,8,9
9442085,9449585,0.999880194664,18.4287879428,126.648873528,9.17315483093e-05,3,8,9
9443147,9450647,0.999885261059,18.4288813215,83.1460964419,4.24981117249e-05,4,9,10
9447373,9454873,0.999898731709,18.429129599,146.421397274,8.65459442139e-05,5,10,11
9447930,9440430,0.999893963337,18.4290417131,102.262045149,0.000124275684357,6,1,7
9448952,9441452,0.999907970428,18.4292998778,124.980583929,8.24332237244e-05,7,2,8
9448961,9441461,0.999907970428,18.4292998778,124.980583929,8.24332237244e-05,7,2,8
9449571,9442071,0.999880194664,18.4287879428,126.380999887,9.01818275452e-05,8,3,9
9449585,9442085,0.999880194664,18.4287879428,126.380999887,9.01818275452e-05,8,3,9
9450647,9443147,0.999885261059,18.4288813215,83.1460964419,4.24981117249e-05,9,4,10
9454873,9447373,0.999898731709,18.429129599,127.076701604,7.87377357483e-05,10,5,11
9980608,9988108,0.999886453152,18.4289032929,67.7258823533,4.4584274292e-05,11,17,12
9981058,9988558,0.999875426292,18.4287000569,64.5910324957,7.91549682617e-05,12,18,13
9981724,9989224,0.999871253967,18.4286231568,114.800100284,0.000117778778076,13,19,14
9982872,9990372,0.99988681078,18.4289098844,82.7717857156,7.24196434021e-05,14,20,15
9983322,9990822,0.999892532825,18.4290153474,85.987829024,8.35061073303e-05,15,21,16
9985860,9993360,0.999866366386,18.4285330738,107.28125,4.9352645874e-05,16,22,17
9988108,9980608,0.999886453152,18.4289032929,67.7258823533,4.4584274292e-05,17,11,12
9988558,9981058,0.999875426292,18.4287000569,64.5910324957,7.91549682617e-05,18,12,13
9989224,9981724,0.999871253967,18.4286231568,114.800100284,0.000117778778076,19,13,14
9990372,9982872,0.99988681078,18.4289098844,82.7717857156,7.24196434021e-05,20,14,15
9990822,9983322,0.999892532825,18.4290153474,85.987829024,8.35061073303e-05,21,15,16
9993360,9985860,0.999866366386,18.4285330738,107.28125,4.9352645874e-05,22,16,17
10110577,10118077,0.999888062477,18.4289329544,137.123046875,0.000119626522064,23,29,0
10111609,10119109,0.999832808971,18.4279145772,68.4026200194,8.08835029602e-05,24,30,18
10112229,10119729,0.999837696552,18.4280046602,65.7061732914,8.32676887512e-05,25,31,19
10112454,10119954,0.999882280827,18.4288263928,142.608566809,8.83340835571e-05,26,32,20
10114211,10121711,0.999837398529,18.4279991674,92.9875000007,7.39097595215e-05,28,34,22
10118056,12895492,0.99991607666,18.4294492837,112.35240625,0.000147640705109,29,89,0
10119109,10111609,0.999832808971,18.4279145772,68.4026200194,8.08835029602e-05,30,24,18
10119729,10112229,0.999837696552,18.4280046602,65.7061732914,8.32676887512e-05,31,25,19
10119954,10112454,0.999882280827,18.4288263928,142.608566809,8.83340835571e-05,32,26,20
10120234,10112734,0.99987500906,18.4286923669,128.510696881,7.34925270081e-05,33,27,21
10121711,10114211,0.999837398529,18.4279991674,92.9875000007,7.39097595215e-05,34,28,22
11025040,11025493,0.913510322571,16.8369051693,74.719892323,0.117846250534,35,37,1
11025199,12895492,0.938361406326,17.2949353964,124.252454689,0.247803330421,36,89,0
11025427,11025832,0.927179694176,17.0888453036,145.05542055,0.165462493896,37,39,1
11025689,11025870,0.934286236763,17.2198259622,83.4430718664,0.104419291019,38,39,1
11025870,11025689,0.934286236763,17.2198259622,77.0576279815,0.104419291019,39,38,1
11026541,11025850,0.930040538311,17.1415735107,99.2741080262,0.117184817791,41,39,1
11027019,11026146,0.935905098915,17.2496632041,62.3446957264,0.15395462513,42,40,23
11027532,11028740,0.919969201088,16.9559487339,79.182536738,0.1407725811,43,45,5
11028038,11027475,0.9159091115,16.8811172386,229.7605619,0.217559158802,44,43,5
11028740,11027532,0.919969201088,16.9559487339,147.952311397,0.157415509224,45,43,5
12125538,12133038,0.999874711037,18.428686874,122.240316205,0.000110387802124,46,55,24
12126382,12133882,0.999844908714,18.4281375876,73.9170164932,5.0961971283e-05,47,56,25
12126567,12134067,0.999858856201,18.4283946536,64.0969146993,6.27040863037e-05,48,57,26
12127289,12134789,0.999886572361,18.4289054901,113.182210157,8.88109207153e-05,49,58,27
12127632,12135132,0.99990183115,18.4291867247,113.010430986,0.000116884708405,50,59,28
12128501,12136001,0.999876141548,18.4287132398,70.6699798554,7.23004341125e-05,51,60,29
12129365,12136865,0.999865472317,18.4285165952,68.0566373412,9.49501991272e-05,52,61,30
12131127,12138627,0.99992030859,18.4295272824,224.95418578,8.80360603333e-05,53,62,31
12131129,12138629,0.99992030859,18.4295272824,224.95418578,8.80360603333e-05,53,62,31
12133038,12125538,0.999874711037,18.428686874,123.09076087,0.000114023685455,55,46,24
12133882,12126382,0.999844908714,18.4281375876,73.9170164932,5.0961971283e-05,56,47,25
12134789,12127289,0.999886572361,18.4289054901,113.182210157,8.88109207153e-05,58,49,27
12135132,12127632,0.99990183115,18.4291867247,113.010430986,0.000116884708405,59,50,28
12136001,12128501,0.999876141548,18.4287132398,70.6699798554,7.23004341125e-05,60,51,29
12136865,12129365,0.999865472317,18.4285165952,68.0566373412,9.49501991272e-05,61,52,30
12138627,12131127,0.99992030859,18.4295272824,224.95418578,8.80360603333e-05,62,53,31
12138629,12131129,0.99992030859,18.4295272824,224.95418578,8.80360603333e-05,62,53,31
12140177,12132677,0.999870121479,18.4286022839,130.399371069,7.22408294678e-05,63,54,32
12573991,12581491,0.99990695715,18.429281202,77.5589743592,4.54783439636e-05,64,75,33
12574929,12582429,0.999932467937,18.4297513913,126.443181818,7.06911087036e-05,65,76,34
12575270,12582770,0.999895632267,18.4290724732,66.5719759166,7.58767127991e-05,66,77,35
12575611,12583111,0.999943614006,18.4299568244,188.671085335,0.000123977661133,67,78,36
12575993,12583493,0.999868094921,18.4285649324,89.0776914544,6.13331794739e-05,68,79,37
12576147,12583647,0.999904692173,18.4292394563,211.064393939,0.000131487846375,69,80,38
12578996,12586496,0.99992620945,18.4296360411,271.701792113,0.000150799751282,70,81,39
12579749,12587249,0.999937832355,18.4298502628,108.249190535,6.75916671753e-05,71,82,40
12579939,12587439,0.999944150448,18.4299667116,125.449483354,0.000138282775879,72,83,41
12580141,12587641,0.999912381172,18.4293811722,70.1654761899,8.30292701721e-05,73,84,42
12580463,12587963,0.999917328358,18.4294723537,187.003508773,0.000189244747162,74,85,43
12581491,12573991,0.99990695715,18.429281202,77.5589743592,4.54783439636e-05,75,64,33
12582429,12574929,0.999932467937,18.4297513913,126.443181818,7.06911087036e-05,76,65,34
12582770,12575270,0.999895632267,18.4290724732,66.5719759166,7.58767127991e-05,77,66,35
12583111,12575611,0.999943614006,18.4299568244,188.671085335,0.000123977661133,78,67,36
12583493,12575993,0.999868094921,18.4285649324,89.0776914544,6.13331794739e-05,79,68,37
12583647,12576147,0.999904692173,18.4292394563,211.064393939,0.000131487846375,80,69,38
12586496,12578996,0.99992620945,18.4296360411,271.701792113,0.000150799751282,81,70,39
12587249,12579749,0.999937832355,18.4298502628,108.249190535,6.75916671753e-05,82,71,40
12587439,12579939,0.999944150448,18.4299667116,125.449483354,0.000138282775879,83,72,41
12587641,12580141,0.999912381172,18.4293811722,70.1654761899,8.30292701721e-05,84,73,42
